,bib,name,team,category,rank,nationality,time,stGer,conta,balme,crxBon,chap,seign,combal,mtFav,checr,courm,bert,bonat,arnuv,ferret,fouly,champ,bovine,trient,catog,vallo,teteVnt,fleg,cham,timediff
375,266,DEMIRDJIAN Hervé,MEGA,V1H,376,FR,134901.0,8836.0,13956.0,18848.0,24183.0,27352.0,35725.0,38569.0,43105.0,45774.0,48626.0,55391.0,61043.0,65292.0,70497.0,76958.0,88283.0,97894.0,103146.0,110095.0,115080.0,125263.0,128739.0,134901.0,57303.0
376,3983,GUIGNOT Martin,EASQY,SEH,377,FR,134944.0,10162.0,16453.0,22912.0,28983.0,32274.0,40974.0,43507.0,47486.0,49543.0,52113.0,59001.0,63685.0,67397.0,72821.0,78295.0,87248.0,97932.0,103146.0,110100.0,115079.0,125256.0,128737.0,134944.0,57346.0
377,2349,FONTAINE Cedric,,SEH,378,FR,134959.0,9520.0,15060.0,20250.0,25903.0,28890.0,38289.0,40942.0,45282.0,47826.0,50986.0,57966.0,63215.0,67218.0,73268.0,79766.0,89927.0,99872.0,105482.0,112416.0,117893.0,127961.0,131066.0,134959.0,57361.0
378,3054,LE FLECHE Christophe,,V1H,379,FR,135117.0,11971.0,18180.0,24720.0,30572.0,33635.0,42479.0,44958.0,49408.0,51849.0,54582.0,62324.0,67329.0,71325.0,76994.0,82671.0,93172.0,103831.0,108826.0,115499.0,119404.0,128372.0,130726.0,135117.0,57519.0
379,3252,SINCLAIR Robert,DUNDEE ROAD RUNNERS,SEH,380,GB,135301.0,10967.0,16855.0,23038.0,28978.0,32180.0,40690.0,43306.0,47749.0,50167.0,52868.0,60803.0,65991.0,71071.0,76577.0,82646.0,94439.0,104175.0,109078.0,115943.0,119913.0,129459.0,131486.0,135301.0,57703.0
380,2170,LIEGEOIS Bernard,ASRHV VALLEE DES LACS,V2H,381,FR,135324.0,9216.0,14716.0,20037.0,25950.0,29064.0,37888.0,40721.0,44814.0,47044.0,49790.0,55817.0,61039.0,64839.0,69890.0,75910.0,85773.0,95967.0,101922.0,110296.0,115398.0,127030.0,130490.0,135324.0,57726.0
381,1073,QUEHEN Xavier,,SEH,382,FR,135327.0,9754.0,15377.0,20639.0,25876.0,28443.0,37190.0,39541.0,43723.0,45986.0,48244.0,55215.0,60189.0,64086.0,68865.0,74009.0,83882.0,97989.0,103988.0,112135.0,117200.0,127559.0,130722.0,135327.0,57729.0
382,3921,ROJO TRUJILLO Daniel,,SEH,383,ES,135366.0,10122.0,15863.0,21739.0,26851.0,29848.0,50348.0,40978.0,45435.0,47721.0,50320.0,56851.0,61658.0,65516.0,70682.0,76799.0,87372.0,96818.0,101964.0,109395.0,114286.0,124182.0,127545.0,135366.0,57768.0
383,3646,FALCY Jean Pierre,SKI CLUB BOIS D AMONT,V1H,384,CH,135510.0,10249.0,16283.0,22318.0,28266.0,31793.0,40851.0,43633.0,47783.0,50282.0,53220.0,61797.0,67114.0,70673.0,77042.0,82950.0,92602.0,103059.0,108650.0,114808.0,119409.0,128610.0,131336.0,135510.0,57912.0
384,565,CAMELIN Thierry,,V1H,385,FR,135512.0,10249.0,16282.0,22315.0,28261.0,31793.0,41115.0,43779.0,47778.0,50279.0,53219.0,61802.0,67111.0,70669.0,77039.0,82949.0,92600.0,103063.0,108649.0,114814.0,119388.0,128589.0,131252.0,135512.0,57914.0
385,586,GRANAT Patrick,ASSOCIATION SPORTIVE NATIONALE DES DOUANES,V1H,386,FR,135515.0,10805.0,16991.0,23050.0,29100.0,32450.0,40985.0,43588.0,47808.0,50292.0,53277.0,60463.0,65686.0,69871.0,75151.0,81422.0,91714.0,103304.0,108671.0,115372.0,119645.0,128914.0,131462.0,135515.0,57917.0
386,2388,ARIMON GIRONES Xavier,GR 7,V1H,387,ES,135530.0,9948.0,15345.0,20727.0,26035.0,29084.0,37532.0,40439.0,45537.0,48072.0,50957.0,58814.0,64556.0,68120.0,72860.0,78314.0,87727.0,98916.0,103942.0,110954.0,116096.0,127868.0,130841.0,135530.0,57932.0
387,3857,ACHARD Eric,,V1H,388,FR,135550.0,10390.0,17054.0,23084.0,28989.0,32470.0,41422.0,44748.0,48888.0,51651.0,55081.0,62510.0,68332.0,73001.0,77980.0,84321.0,94196.0,103662.0,108981.0,115936.0,120573.0,129450.0,131698.0,135550.0,57952.0
388,2717,GIL Frederic,FSGT 30,V1H,389,FR,135628.0,8785.0,13870.0,19392.0,24942.0,27824.0,35861.0,38611.0,42745.0,45365.0,47830.0,55280.0,60226.0,63792.0,69572.0,75506.0,84937.0,95127.0,100008.0,107317.0,112895.0,125163.0,128764.0,135628.0,58030.0
389,2337,LEVIS Hugues,800 BURNINGS CREW,SEH,390,FR,135629.0,10246.0,15746.0,21174.0,26602.0,29629.0,37725.0,40213.0,44722.0,46848.0,49226.0,56253.0,60929.0,64117.0,69459.0,77727.0,86502.0,95130.0,100008.0,107327.0,112891.0,125180.0,128758.0,135629.0,58031.0
390,2221,SERRAZINA Jorge,CA Obidos,V2H,391,PT,135634.0,9177.0,15005.0,21544.0,26714.0,30085.0,40013.0,43451.0,47469.0,49451.0,51686.0,60774.0,65614.0,70862.0,76280.0,83064.0,94160.0,103803.0,108425.0,114933.0,119432.0,129850.0,131894.0,135634.0,58036.0
391,2483,RISPOLIE Denise,,SEF,392,CA,135640.0,10977.0,17017.0,22125.0,27686.0,31015.0,39485.0,42162.0,45938.0,48599.0,51514.0,58708.0,64358.0,68291.0,73806.0,79563.0,91596.0,101244.0,106583.0,113343.0,117288.0,127692.0,130481.0,135640.0,58042.0
392,2890,KELLY Audrey,,SEF,392,CA,135640.0,10986.0,17017.0,22129.0,27682.0,31017.0,39479.0,42159.0,45941.0,48601.0,51513.0,58701.0,64361.0,68292.0,73809.0,79562.0,91597.0,101253.0,106583.0,113347.0,117288.0,127686.0,130477.0,135640.0,58042.0
393,2830,VERILHAC Marc,,V2H,394,FR,135645.0,10220.0,15853.0,22891.0,29222.0,32261.0,41496.0,43882.0,47524.0,49707.0,52465.0,60469.0,65379.0,68878.0,74108.0,79189.0,90018.0,100913.0,105970.0,113201.0,117317.0,127924.0,130835.0,135645.0,58047.0
394,3201,HERNANDEZ Eric,CAP MONTAS,V1H,395,FR,135656.0,11328.0,17693.0,23593.0,29400.0,32827.0,41586.0,44052.0,48189.0,50185.0,52447.0,61180.0,66201.0,70173.0,75180.0,81314.0,92902.0,103800.0,108738.0,115473.0,119795.0,129133.0,131549.0,135656.0,58058.0
395,3427,ARDOUIN Christophe,,V1H,396,FR,135663.0,10134.0,15694.0,21526.0,27121.0,30052.0,38993.0,41436.0,45378.0,47321.0,49475.0,57600.0,62203.0,65574.0,71086.0,76328.0,87003.0,97170.0,103337.0,111409.0,117477.0,128426.0,131074.0,135663.0,58065.0
396,3059,NOGARET Alain,,SEH,397,FR,135669.0,9778.0,15246.0,20758.0,26246.0,29141.0,38391.0,40817.0,45372.0,47607.0,49999.0,57502.0,62463.0,66231.0,72032.0,77327.0,88063.0,99114.0,104467.0,112819.0,117770.0,129215.0,131466.0,135669.0,58071.0
397,3752,BLOC'H Remy,UNE OASIS POUR LA SCLEROSE EN PLAQUES,V1H,398,FR,135672.0,10632.0,16516.0,22411.0,28393.0,31795.0,40031.0,42740.0,46861.0,49292.0,51866.0,59324.0,64833.0,68582.0,74207.0,80505.0,90804.0,100919.0,106349.0,113948.0,118692.0,128595.0,131281.0,135672.0,58074.0
398,3050,PIAZZO Mario,SPIRITOLIMPICO,SEH,399,IT,135770.0,9708.0,15313.0,21930.0,27473.0,30533.0,38984.0,41692.0,45675.0,48125.0,50621.0,57060.0,62180.0,66552.0,71976.0,78204.0,86927.0,96760.0,101653.0,108964.0,114072.0,127916.0,130831.0,135770.0,58172.0
399,2076,TEYNIE Yves,INTERSPORT VANNES,V1H,400,FR,135814.0,9675.0,14973.0,20254.0,25670.0,28775.0,36810.0,39340.0,43261.0,45710.0,48320.0,56248.0,61543.0,65182.0,70251.0,76716.0,86884.0,97731.0,103692.0,111322.0,116351.0,126070.0,130129.0,135814.0,58216.0
400,616,BLANCHARD Philippe,,SEH,401,FR,135844.0,11232.0,17128.0,22742.0,28460.0,31735.0,40604.0,43444.0,47753.0,50401.0,52945.0,60432.0,65603.0,69565.0,75157.0,81361.0,91688.0,101484.0,106616.0,113239.0,117376.0,127906.0,131070.0,135844.0,58246.0
401,2348,ROY Martial,TEAM TRI RUNNING LORIENT,V1H,402,FR,135847.0,9517.0,15078.0,20840.0,26287.0,29686.0,37822.0,40556.0,44900.0,47304.0,50009.0,56896.0,62230.0,66238.0,71543.0,77914.0,88369.0,99748.0,105637.0,112810.0,117877.0,127551.0,130618.0,135847.0,58249.0
402,2574,ISERNIA Ruggiero,MAGIC TEAM MONTE BIANCO,V1H,403,IT,135885.0,9372.0,14914.0,20209.0,25209.0,27943.0,35890.0,38267.0,42161.0,44536.0,46964.0,53995.0,59260.0,63015.0,68240.0,74432.0,86818.0,96699.0,103136.0,111118.0,115769.0,126983.0,130126.0,135885.0,58287.0
403,3537,POIRAUD Jean-Francois,,V1H,404,FR,135937.0,9966.0,15758.0,22160.0,28103.0,32188.0,41022.0,43979.0,47603.0,49900.0,52841.0,59245.0,64316.0,68044.0,73849.0,80321.0,90459.0,100978.0,106858.0,113742.0,118688.0,127929.0,130838.0,135937.0,58339.0
404,3703,CRETIN Denis,TRIATHLON MONTBELIARD,V2H,405,FR,136016.0,10008.0,15583.0,21149.0,26219.0,29078.0,37144.0,39383.0,43108.0,45302.0,47423.0,55850.0,60441.0,63586.0,68949.0,73894.0,83724.0,96709.0,102050.0,112832.0,117439.0,128413.0,131176.0,136016.0,58418.0
405,2424,BATTAGLIA Alberto,2002 MARATHON CLUB,V1H,406,IT,136063.0,12265.0,19000.0,25198.0,31489.0,35275.0,43900.0,46527.0,50817.0,53595.0,56352.0,62138.0,67475.0,71538.0,76724.0,82797.0,93520.0,103096.0,108573.0,115196.0,119813.0,129251.0,131483.0,136063.0,58465.0
406,2504,BROWN Richard,,V1H,407,GB,136074.0,11399.0,17544.0,23150.0,29185.0,32138.0,40180.0,42709.0,47052.0,48994.0,52010.0,58579.0,63232.0,67009.0,72962.0,78971.0,89538.0,100323.0,106378.0,114000.0,118686.0,128499.0,131179.0,136074.0,58476.0
407,2594,MOULDING Jon,NOT APPLICABLE,SEH,407,GB,136074.0,11068.0,16866.0,22426.0,28165.0,30788.0,39467.0,41630.0,45555.0,47537.0,49682.0,56204.0,61291.0,64959.0,71317.0,76684.0,86773.0,97018.0,103314.0,111128.0,116109.0,128376.0,131182.0,136074.0,58476.0
408,3109,BAYLE olivier,XTTR63 LE MONT DORE,V1H,409,FR,136203.0,8627.0,13573.0,18668.0,23694.0,26307.0,34042.0,36290.0,40052.0,42450.0,44818.0,50916.0,55630.0,59185.0,64366.0,69567.0,79774.0,90886.0,96428.0,105110.0,110594.0,124768.0,128589.0,136203.0,58605.0
409,2722,PLATIER Christophe,,V1H,410,FR,136232.0,10738.0,16191.0,21643.0,27176.0,30568.0,39187.0,42019.0,46609.0,48470.0,51352.0,60598.0,65609.0,69067.0,75102.0,81504.0,92672.0,101463.0,107355.0,113369.0,118345.0,129012.0,131626.0,136232.0,58634.0
410,2383,SMETS Christophe,CEPAL,V1H,411,BE,136277.0,10366.0,16048.0,21694.0,27358.0,30737.0,38848.0,41444.0,45610.0,48220.0,50951.0,59850.0,64587.0,68468.0,74204.0,79502.0,90644.0,101067.0,106367.0,113168.0,117787.0,129434.0,132433.0,136277.0,58679.0
411,2529,FLORI Pierre,,V1H,412,FR,136413.0,10212.0,15216.0,20444.0,25298.0,28457.0,36436.0,39211.0,43512.0,46317.0,49657.0,57116.0,61891.0,66494.0,71535.0,77635.0,88756.0,99886.0,105938.0,113117.0,117771.0,128420.0,130900.0,136413.0,58815.0
