,bib,name,team,category,rank,nationality,time,Delev,StGer,Conta,Balme,Bonhom,Chapieu,Seigne,Combal,MtFavre,Checrou,Courm1,Courm2,Bertone,Bonatti,Arnuva,GdColF,Fouly,Champex,Giete,Trient,Catogne,Vallo,TaVents,Flegere,Arrivee,timediff
1135,1965,BEVAN Daniel,,V1H,1136,GB,156747.0,7171.0,10666.0,17504.0,24917.0,31753.0,35588.0,46037.0,53022.0,57570.0,60606.0,63903.0,66449.0,72581.0,79542.0,84400.0,90329.0,96964.0,109954.0,122900.0,126927.0,134601.0,139373.0,149611.0,152830.0,156747.0,80592.0
1136,2207,HORITA Shinya,,SEH,1137,JP,156798.0,7991.0,11863.0,18469.0,24113.0,30003.0,33185.0,42515.0,48829.0,53159.0,55753.0,58719.0,61535.0,67278.0,72905.0,76877.0,82738.0,88832.0,101463.0,118997.0,122918.0,131325.0,136240.0,147629.0,151758.0,156798.0,80643.0
1137,653,MELTO Mikael,TEAM RAIDLIGHT,V1H,1138,SE,156836.0,7722.0,11432.0,18057.0,25442.0,31924.0,35245.0,46050.0,52810.0,57435.0,60030.0,63529.0,66169.0,72894.0,78989.0,84494.0,90175.0,97154.0,111594.0,124496.0,128199.0,135898.0,140095.0,149426.0,152269.0,156836.0,80681.0
1138,1517,GOMEZ Javier,ATXAZPE M.T,SEH,1139,ES,156849.0,6657.0,10025.0,16189.0,21937.0,27170.0,29888.0,38649.0,44614.0,48969.0,51520.0,54471.0,57720.0,63419.0,69009.0,74116.0,80643.0,87100.0,100648.0,113594.0,117927.0,126732.0,132417.0,143276.0,149759.0,156849.0,80694.0
1139,1962,MANTEIGAS Goncalo,,SEH,1140,PT,156884.0,6647.0,9720.0,16180.0,22367.0,27776.0,30768.0,39015.0,44854.0,49397.0,51776.0,54233.0,56996.0,61911.0,68550.0,72968.0,79451.0,85920.0,96407.0,111733.0,116428.0,125023.0,131954.0,144735.0,149527.0,156884.0,80729.0
1140,657,RIBEIRO Luís,MONSANTO RUNNING TEAM,SEH,1141,PT,156886.0,7222.0,11408.0,18011.0,23879.0,29424.0,32901.0,41609.0,47635.0,51839.0,54436.0,57519.0,60632.0,65899.0,71225.0,75171.0,81112.0,87028.0,97116.0,110743.0,116425.0,125016.0,133235.0,144732.0,149525.0,156886.0,80731.0
1141,907,DELAYRE Alexandre,,SEH,1142,CA,156962.0,7914.0,11675.0,18288.0,25470.0,31798.0,35277.0,44875.0,52281.0,57290.0,59999.0,62988.0,64792.0,72286.0,77718.0,82234.0,87923.0,94209.0,104627.0,120507.0,124242.0,133065.0,137605.0,149359.0,152629.0,156962.0,80807.0
1142,1108,BOUDIER Laurent,LES DINGOS DE BLEAU,V1H,1143,FR,156968.0,8225.0,11489.0,17510.0,23823.0,29899.0,32496.0,43428.0,50725.0,55519.0,58622.0,61272.0,64688.0,71242.0,78607.0,83348.0,90912.0,98020.0,111694.0,126781.0,131690.0,138631.0,142042.0,150262.0,153159.0,156968.0,80813.0
1143,1612,LE CORNET Franck,,V1H,1144,FR,157000.0,7399.0,10925.0,17302.0,23457.0,29569.0,32539.0,44227.0,50780.0,55406.0,58385.0,61369.0,66649.0,72235.0,78313.0,82873.0,89152.0,95964.0,108979.0,124298.0,128444.0,135651.0,140171.0,149389.0,152955.0,157000.0,80845.0
1144,1594,GIACOMINI Roberto,GSD VAL ROSANDRA TRIESTE,V2H,1145,IT,157007.0,7947.0,11606.0,18270.0,26013.0,32918.0,36154.0,45634.0,52180.0,56942.0,59785.0,62736.0,64874.0,70790.0,77533.0,82705.0,89684.0,96553.0,111570.0,125395.0,130210.0,138014.0,141548.0,149875.0,152849.0,157007.0,80852.0
1145,1131,DORCHY Quentin,TEMPLEUVE,V1H,1146,BE,157053.0,8133.0,12363.0,19079.0,25089.0,31433.0,35213.0,44255.0,50710.0,55449.0,58407.0,61395.0,64898.0,70756.0,76973.0,81247.0,88520.0,95025.0,106120.0,121597.0,125864.0,133546.0,137852.0,147214.0,150992.0,157053.0,80898.0
1146,899,GRINAN GARRIGOS Juan Manuel,CHOTACABRAS,V1H,1147,ES,157061.0,7058.0,10384.0,16603.0,24106.0,29872.0,33018.0,42701.0,48940.0,53593.0,56659.0,59638.0,64220.0,69546.0,75090.0,79474.0,85139.0,91203.0,102516.0,117525.0,121612.0,130241.0,135410.0,146270.0,149960.0,157061.0,80906.0
1147,1468,LOPEZ ORTEGA Javier,ULTRA TRAIL BENIDORM,V1H,1148,ES,157063.0,7812.0,11965.0,20060.0,26384.0,32854.0,36077.0,44944.0,51351.0,56101.0,58713.0,61591.0,63373.0,69112.0,74886.0,79876.0,85573.0,92003.0,104539.0,117520.0,121783.0,130241.0,135407.0,146102.0,149820.0,157063.0,80908.0
1148,1674,KAWATA Hideki,,SEH,1149,JP,157068.0,7775.0,11592.0,18434.0,24579.0,30846.0,34314.0,43555.0,49805.0,53905.0,56600.0,59011.0,60603.0,66407.0,75324.0,79733.0,86391.0,93047.0,104855.0,123527.0,128412.0,135590.0,139856.0,148649.0,151936.0,157068.0,80913.0
1149,1028,PUJOL Vincent,,V2H,1150,FR,157103.0,7141.0,10728.0,17527.0,24803.0,31215.0,34161.0,44884.0,51734.0,56362.0,59206.0,62288.0,65721.0,71189.0,77522.0,82729.0,88891.0,95120.0,106780.0,120390.0,125019.0,133674.0,138443.0,149003.0,152611.0,157103.0,80948.0
1150,2371,IBARRA Isidro Jesús,CEX CARTAGENA,V1H,1151,ES,157110.0,7336.0,10881.0,17383.0,24011.0,29576.0,32657.0,41559.0,47602.0,51971.0,54809.0,57621.0,61499.0,66785.0,72460.0,76818.0,84256.0,90988.0,103103.0,119284.0,123452.0,132629.0,137310.0,147357.0,150949.0,157110.0,80955.0
1151,2083,GARCIA GIMENO Juan Bautista,CLUB ALPI GANDIA,SEH,1152,ES,157147.0,7652.0,11675.0,18120.0,24956.0,31191.0,34680.0,44748.0,51422.0,55528.0,58237.0,61174.0,61459.0,70085.0,77112.0,82298.0,89251.0,96259.0,109213.0,121615.0,126425.0,133697.0,138653.0,148048.0,151504.0,157147.0,80992.0
1152,1244,HOPER Hanno,TSV LENSAHN,V2H,1153,DE,157178.0,7465.0,11416.0,18825.0,25335.0,31415.0,35010.0,43982.0,50384.0,54785.0,57626.0,60337.0,62622.0,68180.0,74351.0,78874.0,85277.0,91984.0,104169.0,118086.0,122811.0,130781.0,136140.0,147100.0,150954.0,157178.0,81023.0
1153,2613,VISRAM Alexander,,V1H,1154,GB,157184.0,7400.0,11139.0,17512.0,23302.0,29033.0,31919.0,40112.0,46760.0,51275.0,53722.0,56895.0,59712.0,65437.0,71636.0,76295.0,84117.0,91669.0,104052.0,118104.0,122783.0,131092.0,136151.0,147107.0,150829.0,157184.0,81029.0
1154,2382,NELSON Gordon,,V1H,1155,GB,157211.0,8292.0,12456.0,19596.0,26218.0,32738.0,36469.0,46189.0,53039.0,57851.0,60928.0,64952.0,67278.0,73324.0,79472.0,83722.0,89528.0,96365.0,109252.0,122431.0,126984.0,133638.0,138178.0,148318.0,152066.0,157211.0,81056.0
1155,218,MEISSNER Sean,MONTRAIL,V1H,1156,US,157260.0,5475.0,8054.0,12915.0,18329.0,23300.0,26062.0,33571.0,39377.0,43558.0,46241.0,49130.0,51261.0,56028.0,60916.0,64459.0,69981.0,79855.0,90590.0,111834.0,116444.0,125946.0,132649.0,143773.0,148526.0,157260.0,81105.0
1156,316,BORINI Sébastien,SAINT GERVAIS MONT BLANC,SEH,1157,FR,157309.0,7568.0,10852.0,17239.0,25017.0,31380.0,34453.0,44846.0,51175.0,55741.0,58201.0,61135.0,64934.0,70682.0,77007.0,82154.0,89154.0,96865.0,108261.0,122974.0,126781.0,135598.0,139853.0,150159.0,153477.0,157309.0,81154.0
1157,771,MORO Franco,LIBERO,V2H,1158,IT,157318.0,8062.0,12221.0,19506.0,26511.0,32761.0,36346.0,45922.0,52143.0,56668.0,59534.0,62520.0,65062.0,70825.0,77235.0,81437.0,88529.0,95494.0,108866.0,123383.0,127738.0,135601.0,140039.0,149365.0,152359.0,157318.0,81163.0
1158,2299,DETKO Ewa,,V2F,1159,PL,157369.0,8686.0,12865.0,19977.0,26252.0,33004.0,36449.0,46062.0,53121.0,59055.0,62075.0,66679.0,67251.0,74019.0,80613.0,84810.0,92096.0,98715.0,111841.0,124902.0,128877.0,135433.0,139231.0,148790.0,152187.0,157369.0,81214.0
1159,666,PLUNIAN Benoit,,SEH,1160,FR,157442.0,7710.0,11405.0,19439.0,26067.0,32040.0,35221.0,47299.0,53519.0,58724.0,61431.0,64307.0,67455.0,73136.0,79186.0,83652.0,90281.0,96935.0,110335.0,123175.0,128936.0,136582.0,140583.0,149028.0,151959.0,157442.0,81287.0
1160,1795,BRAYCZEWSKI Vladimir,,V2H,1160,FR,157442.0,7894.0,11846.0,18976.0,25322.0,31621.0,34997.0,44614.0,51322.0,56163.0,59010.0,62113.0,64210.0,70908.0,76906.0,81311.0,87490.0,94112.0,109002.0,122565.0,126723.0,134298.0,138086.0,148549.0,152615.0,157442.0,81287.0
1161,989,JACOB-PAQUAY Eric,,V1H,1162,BE,157458.0,6947.0,10452.0,16957.0,23086.0,28808.0,31656.0,41485.0,47345.0,51635.0,53921.0,56867.0,59317.0,64944.0,70294.0,74792.0,82020.0,88510.0,100299.0,117695.0,122289.0,131904.0,136517.0,147714.0,151204.0,157458.0,81303.0
1162,1575,LANXADE Thibault,,V1H,1162,FR,157458.0,7934.0,11958.0,18721.0,25545.0,32193.0,35612.0,45560.0,52094.0,56689.0,59592.0,63006.0,65752.0,71545.0,77633.0,81865.0,88628.0,95099.0,108691.0,122546.0,126726.0,134168.0,138616.0,147722.0,151210.0,157458.0,81303.0
1163,1754,BARBIER Eddy,CSBJ,SEH,1164,FR,157460.0,7717.0,11258.0,17632.0,23646.0,29536.0,32881.0,42956.0,49739.0,54194.0,56633.0,59511.0,59681.0,67110.0,73039.0,77522.0,84981.0,92225.0,105134.0,121165.0,125940.0,134496.0,140037.0,149432.0,152244.0,157460.0,81305.0
1164,725,JANSSENS Pascal,COURIR ENSEMBLE SNCF,V2H,1165,FR,157478.0,6599.0,9732.0,16939.0,25612.0,32495.0,36204.0,45610.0,51872.0,56686.0,59272.0,62138.0,62299.0,71193.0,77125.0,82056.0,88822.0,95358.0,107888.0,122516.0,126301.0,134362.0,138731.0,148722.0,152135.0,157478.0,81323.0
1165,1528,BRUNET Francois,,V2H,1166,FR,157489.0,6862.0,10382.0,17509.0,24407.0,30645.0,33662.0,42663.0,49072.0,53516.0,56980.0,59594.0,62057.0,68370.0,75061.0,79233.0,85488.0,94132.0,107392.0,122970.0,127942.0,135599.0,139672.0,147858.0,151780.0,157489.0,81334.0
1166,2025,DELETRAZ Pierre,,V2H,1167,FR,157491.0,7400.0,10836.0,17393.0,24283.0,30290.0,33365.0,43685.0,49440.0,54598.0,57043.0,59638.0,63124.0,68391.0,74420.0,78992.0,86080.0,92411.0,105089.0,119539.0,123915.0,136157.0,139853.0,149925.0,152947.0,157491.0,81336.0
1167,1368,PIRNGRUBER Richard,TR+RUN AUTOHAUS MAYR SCHWARZACH,V2H,1168,AT,157513.0,8201.0,12147.0,18609.0,25598.0,32279.0,35274.0,44594.0,51303.0,56095.0,58697.0,61430.0,63195.0,68880.0,74617.0,79977.0,86304.0,92737.0,104419.0,120123.0,123903.0,132461.0,136522.0,147655.0,151076.0,157513.0,81358.0
1168,1375,ZITZENBACHER Fred,TRI+RUN AUTOHAUS MAYR SCHWARZACH,V1H,1169,AT,157516.0,8197.0,12143.0,18601.0,25599.0,32277.0,35274.0,44592.0,51301.0,56034.0,58492.0,61115.0,63195.0,68868.0,74615.0,79973.0,86302.0,92743.0,104418.0,120110.0,123898.0,132465.0,136527.0,147652.0,151073.0,157516.0,81361.0
1169,2621,CRUSSY Thierry,DECINES MEZIEU ATHLETISME,V2H,1170,FR,157543.0,6219.0,8943.0,14310.0,19813.0,25839.0,28607.0,40841.0,47886.0,52483.0,55578.0,59089.0,62519.0,68049.0,74326.0,79471.0,86042.0,92558.0,104265.0,120253.0,123786.0,134282.0,138906.0,147862.0,151511.0,157543.0,81388.0
1170,2201,WOODY Shaun,,SEH,1171,US,157604.0,7575.0,11103.0,17690.0,24679.0,30940.0,34172.0,44723.0,51476.0,55794.0,58137.0,61070.0,63560.0,69496.0,75294.0,79952.0,86517.0,92707.0,106124.0,122539.0,126423.0,134666.0,138729.0,149422.0,152756.0,157604.0,81449.0
1171,324,TELOUK Sebastien,MARSEILLE TRAIL CLUB,V1H,1172,FR,157619.0,7931.0,12074.0,18745.0,25146.0,31589.0,34949.0,43882.0,50204.0,54253.0,57087.0,60548.0,61808.0,67695.0,74068.0,78334.0,84771.0,91353.0,103150.0,119433.0,124001.0,131115.0,136569.0,147538.0,151466.0,157619.0,81464.0
1172,2143,DUREGON Eleonora,GLI ORCHI TRAILERS ASD,SEF,1173,IT,157682.0,7129.0,10663.0,16842.0,23734.0,29611.0,32835.0,42563.0,48833.0,53735.0,56399.0,59625.0,63360.0,68671.0,74059.0,78517.0,84843.0,91203.0,103192.0,121071.0,125584.0,134580.0,139302.0,149608.0,152997.0,157682.0,81527.0
1173,801,LEVEQUE Denis,,V1H,1174,FR,157707.0,6922.0,10354.0,17418.0,26309.0,32539.0,35975.0,46925.0,54247.0,59093.0,61804.0,65070.0,67773.0,73298.0,79081.0,83386.0,90160.0,96827.0,110316.0,126009.0,130373.0,137507.0,141708.0,150261.0,153620.0,157707.0,81552.0
1174,2699,MCDONALD Jason,,V1H,1175,GB,157720.0,7622.0,11461.0,18408.0,25560.0,31860.0,35273.0,44231.0,51665.0,56389.0,59014.0,62220.0,65154.0,70775.0,76707.0,80960.0,87539.0,94340.0,106875.0,120736.0,125004.0,134113.0,138755.0,148350.0,151970.0,157720.0,81565.0
1175,745,KOMURCU Osman,,V1H,1176,GB,157747.0,7598.0,11444.0,17947.0,24176.0,30060.0,33026.0,42198.0,47928.0,53390.0,56163.0,59459.0,61836.0,68124.0,74525.0,78615.0,85850.0,92753.0,105595.0,119455.0,123977.0,132709.0,137741.0,148953.0,151883.0,157747.0,81592.0
1176,1380,SEKIYA Shihou,UWATCHES,V1H,1177,JP,157769.0,7956.0,11932.0,18757.0,25911.0,32163.0,35544.0,44222.0,50785.0,55766.0,58842.0,62166.0,65108.0,70864.0,76241.0,80491.0,87321.0,94665.0,106402.0,119740.0,123882.0,131277.0,136249.0,147738.0,151859.0,157769.0,81614.0
1177,570,PERSONNE Eric,,V1H,1178,FR,157771.0,7113.0,10593.0,18119.0,25243.0,31640.0,34964.0,44291.0,51738.0,56655.0,58995.0,61587.0,64811.0,71694.0,78828.0,83702.0,90084.0,97146.0,111786.0,125565.0,129338.0,136819.0,140805.0,150025.0,153278.0,157771.0,81616.0
1178,1659,INGOUF Olivier,,V2H,1179,FR,157827.0,7435.0,10856.0,17478.0,25550.0,31996.0,35286.0,45237.0,51696.0,56680.0,58977.0,62109.0,62365.0,71314.0,77230.0,82156.0,89142.0,96377.0,108675.0,123643.0,127483.0,135884.0,140069.0,150046.0,153077.0,157827.0,81672.0
1179,1223,GARCON Roland,FSPN,V1H,1180,FR,157832.0,6964.0,10366.0,16840.0,24504.0,30707.0,33502.0,43775.0,49940.0,54378.0,57293.0,60331.0,63746.0,70056.0,76537.0,80946.0,87181.0,94222.0,108123.0,122772.0,126899.0,136269.0,140696.0,151042.0,154465.0,157832.0,81677.0
1180,726,HIDALGO VASCO Javier,TODOVERTICAL,V1H,1181,ES,157844.0,5963.0,8723.0,14516.0,21591.0,27042.0,29967.0,41206.0,47286.0,52448.0,54684.0,57823.0,61969.0,67095.0,72763.0,77694.0,84252.0,90141.0,104311.0,121369.0,126281.0,135415.0,140185.0,149418.0,152634.0,157844.0,81689.0
1181,865,COLAMARTINO Pietro,AD GRUPPO SPORTIVO CELANO,V2H,1182,IT,157846.0,7965.0,11805.0,18305.0,25438.0,31799.0,35140.0,44701.0,50860.0,55627.0,58249.0,61167.0,64396.0,70204.0,76277.0,80467.0,86822.0,93451.0,107106.0,121773.0,126826.0,134522.0,139863.0,150769.0,153755.0,157846.0,81691.0
1182,2212,ALFONSO CARRO Marcos,CXM DE VALENCIA,SEH,1182,ES,157846.0,7494.0,11127.0,17862.0,24453.0,30955.0,34256.0,44013.0,51940.0,57260.0,60578.0,63723.0,63892.0,70933.0,78161.0,82886.0,89556.0,96359.0,109291.0,122555.0,126740.0,134477.0,139035.0,149022.0,152313.0,157846.0,81691.0
1183,471,CHAPEROT Thomas,OCC,V1H,1184,FR,157912.0,6290.0,9161.0,14612.0,20598.0,25868.0,28646.0,36916.0,42642.0,47279.0,49949.0,52740.0,59692.0,65249.0,70822.0,75756.0,84208.0,91070.0,104720.0,119704.0,123875.0,133476.0,138844.0,149025.0,152469.0,157912.0,81757.0
1184,838,TAKEDA Chikara,TRIUMPH,SEH,1185,JP,157995.0,7235.0,10815.0,17641.0,24374.0,30642.0,33762.0,43233.0,49471.0,53916.0,56485.0,59102.0,61773.0,67488.0,73380.0,77707.0,84209.0,91636.0,104992.0,121156.0,125819.0,133609.0,139234.0,149019.0,152315.0,157995.0,81840.0
1185,2726,HONDA Hideharu,,SEH,1186,JP,158012.0,7533.0,11265.0,18011.0,25101.0,31323.0,34247.0,43370.0,49611.0,53912.0,56355.0,59008.0,60939.0,67091.0,72625.0,77212.0,83175.0,89952.0,101717.0,114870.0,119775.0,129266.0,135695.0,147631.0,151987.0,158012.0,81857.0
1186,2451,EL MOHLI Zouhair,MIREVAL,V2H,1187,TN,158052.0,6882.0,10220.0,16703.0,23181.0,28954.0,32273.0,41681.0,47717.0,52591.0,55204.0,58424.0,61380.0,68400.0,75241.0,80042.0,86761.0,93629.0,106173.0,120712.0,125078.0,133542.0,138174.0,148110.0,151615.0,158052.0,81897.0
1187,1260,AOTANI Toshiyuki,DAIKO MARATHON CLUB,V1H,1188,JP,158060.0,7644.0,11429.0,18069.0,25445.0,31645.0,34548.0,45457.0,51749.0,56036.0,58773.0,62258.0,65656.0,72048.0,78840.0,83135.0,89587.0,96182.0,111745.0,127248.0,131332.0,138543.0,142307.0,151109.0,154474.0,158060.0,81905.0
1188,2436,TAKANO Kazuaki,TEAM229,V1H,1189,JP,158107.0,7646.0,11385.0,18125.0,24582.0,30497.0,33670.0,43136.0,48741.0,53528.0,55994.0,58915.0,61561.0,67307.0,74070.0,78563.0,85307.0,91897.0,104995.0,121152.0,125818.0,133608.0,139231.0,149017.0,152310.0,158107.0,81952.0
1189,644,GAY Jean Philippe,TRAILEURS SEPT MONTS,V1H,1190,FR,158130.0,7640.0,11260.0,17717.0,24338.0,30617.0,33611.0,42388.0,48086.0,52226.0,54690.0,57448.0,61683.0,67251.0,73953.0,78551.0,84627.0,91337.0,104741.0,120739.0,125165.0,133742.0,138777.0,149413.0,152678.0,158130.0,81975.0
1190,2047,VILLEMIN Anne,,V1F,1190,FR,158130.0,7643.0,11222.0,17196.0,22710.0,28391.0,31279.0,41644.0,47541.0,52266.0,54777.0,58180.0,62331.0,67910.0,73652.0,78553.0,84631.0,91337.0,104653.0,120749.0,125174.0,133745.0,138850.0,149415.0,152682.0,158130.0,81975.0
1191,2454,BARNAS Axelle,ENTENTE POITIERS ATHLé 86,SEF,1190,FR,158130.0,8315.0,12160.0,18850.0,25273.0,31568.0,34857.0,43832.0,50000.0,54808.0,57324.0,60169.0,62530.0,68046.0,74063.0,79452.0,86857.0,93672.0,105890.0,120743.0,125166.0,133743.0,138771.0,149410.0,152680.0,158130.0,81975.0
1192,2339,COSTES Pierre-Emmanuel,,V1H,1193,FR,158139.0,8199.0,12319.0,19750.0,26966.0,33273.0,36996.0,47426.0,53576.0,58346.0,60927.0,63614.0,65217.0,72137.0,77880.0,82442.0,89075.0,94695.0,106182.0,122252.0,126359.0,134540.0,139693.0,149118.0,152670.0,158139.0,81984.0
1193,1820,INOUE Chizuru,TRAIL TOBA,V1F,1194,JP,158145.0,7857.0,11689.0,17983.0,24465.0,30428.0,33751.0,43767.0,49994.0,54706.0,57446.0,60404.0,63641.0,69315.0,75286.0,80802.0,86957.0,93526.0,104998.0,122830.0,126785.0,135026.0,139202.0,149872.0,152951.0,158145.0,81990.0
1194,1422,LANGLER Horst,LSG SCHMELZ-HüTTERSDORF,V2H,1195,DE,158155.0,8004.0,11743.0,19165.0,25875.0,32486.0,35671.0,44338.0,51334.0,55552.0,58086.0,61575.0,64472.0,69703.0,75293.0,79242.0,85759.0,92009.0,103911.0,120219.0,124328.0,133752.0,138745.0,149015.0,152833.0,158155.0,82000.0
1195,1421,KLEIN Dieter,LSG SCHMELZ-HüTTERSDORF,V1H,1196,DE,158157.0,8007.0,11745.0,19163.0,25885.0,32490.0,35671.0,44336.0,51325.0,55550.0,58083.0,61577.0,64466.0,69700.0,75283.0,79244.0,85754.0,92016.0,103912.0,120216.0,124330.0,133748.0,138748.0,149008.0,152832.0,158157.0,82002.0
1196,1516,RETALI Mario Alberto,,V2H,1197,AR,158160.0,7323.0,11023.0,17807.0,24967.0,31151.0,34076.0,43672.0,51358.0,55837.0,59374.0,62246.0,67080.0,72876.0,79052.0,83298.0,89480.0,94496.0,106141.0,121826.0,126088.0,133419.0,137710.0,148536.0,152686.0,158160.0,82005.0
1197,265,SUZUKI Takahiro,RIKEN,SEH,1198,JP,158177.0,7625.0,11473.0,18066.0,25152.0,31800.0,35164.0,45021.0,52025.0,56508.0,59632.0,62980.0,66074.0,72569.0,79048.0,83381.0,89145.0,96313.0,108667.0,122902.0,127129.0,134675.0,139650.0,149454.0,152667.0,158177.0,82022.0
1198,810,STAVROULAKIS Georgios,,V1H,1199,GR,158182.0,7524.0,11053.0,17440.0,24161.0,30234.0,33654.0,43115.0,49600.0,54096.0,56590.0,59357.0,,67161.0,73167.0,77629.0,84201.0,91174.0,103152.0,117632.0,122599.0,131051.0,136394.0,147162.0,151102.0,158182.0,82027.0
1199,708,SUPPA Natalia,KAS,SEF,1200,AR,158190.0,7143.0,10638.0,17198.0,24274.0,31353.0,35368.0,47653.0,54212.0,59294.0,62067.0,65047.0,67516.0,73363.0,79208.0,83560.0,89889.0,96945.0,110573.0,124459.0,127296.0,135779.0,140179.0,150030.0,153660.0,158190.0,82035.0
1200,783,CHA Valentina,KAS,SEF,1200,AR,158190.0,6590.0,9540.0,15276.0,24266.0,31355.0,35359.0,47651.0,54022.0,59273.0,62044.0,64737.0,67509.0,73245.0,79209.0,83559.0,89887.0,96945.0,110578.0,124462.0,127302.0,135780.0,140178.0,150028.0,153643.0,158190.0,82035.0
1201,694,JON Christian,,V1H,1202,FR,158227.0,7090.0,10621.0,17639.0,24205.0,30271.0,33646.0,43629.0,50401.0,54903.0,57699.0,60917.0,62938.0,69223.0,75437.0,79990.0,87059.0,94227.0,107899.0,121843.0,125895.0,134220.0,139180.0,149580.0,152953.0,158227.0,82072.0
1202,1209,DELAVY Cédric,,V1H,1203,CH,158228.0,7525.0,11055.0,17104.0,22759.0,28361.0,31710.0,40738.0,46508.0,51264.0,53975.0,57503.0,59496.0,65140.0,70899.0,75240.0,81755.0,88981.0,101195.0,116004.0,120591.0,129564.0,135202.0,147129.0,151006.0,158228.0,82073.0
1203,2184,SANCHEZ SERRANO Jose Antonio,C.A.MARATON CREVILLENTE,V1H,1204,ES,158275.0,7661.0,11427.0,18697.0,26207.0,32758.0,36479.0,45665.0,51781.0,56452.0,59380.0,62828.0,64246.0,69849.0,75300.0,79922.0,85829.0,93234.0,107034.0,122891.0,127188.0,135127.0,139531.0,149922.0,153259.0,158275.0,82120.0
1204,2181,LEPINOY Nicolas,AC ST RéMY,V1H,1205,FR,158287.0,7294.0,10668.0,17085.0,25875.0,32043.0,35168.0,44582.0,51667.0,56038.0,58611.0,61325.0,63800.0,69745.0,75804.0,80443.0,86859.0,93865.0,106942.0,122439.0,126878.0,134382.0,138918.0,149013.0,152703.0,158287.0,82132.0
1205,1839,CHABAL Gerard,,V2H,1206,FR,158298.0,7736.0,11724.0,18484.0,25375.0,31702.0,35243.0,44549.0,51368.0,55860.0,58944.0,62422.0,63543.0,70305.0,77184.0,81761.0,87896.0,95131.0,108070.0,121283.0,125722.0,133481.0,138590.0,148775.0,152901.0,158298.0,82143.0
1206,1498,PAUL Marcus,TRIATHLONVEREIN NIEDERSCHLESIEN,V1H,1207,DE,158300.0,7666.0,11712.0,19384.0,26301.0,32902.0,36420.0,46665.0,52847.0,57432.0,60227.0,63043.0,65283.0,71163.0,77737.0,82920.0,88938.0,95517.0,108674.0,122437.0,127092.0,134598.0,139301.0,148912.0,152665.0,158300.0,82145.0
1207,2372,MELGAR JIMENEZ  Juan Manuel,TRAIL RUNNING ARRIATE,SEH,1208,ES,158316.0,7414.0,11190.0,18662.0,25968.0,32628.0,35713.0,46014.0,52385.0,57070.0,59956.0,63151.0,65724.0,71528.0,77559.0,81620.0,87900.0,94502.0,107092.0,122883.0,127184.0,135124.0,139533.0,149920.0,153310.0,158316.0,82161.0
1208,884,VANDEPUT Danny,,V1H,1209,BE,158322.0,6907.0,10477.0,17151.0,23046.0,28685.0,31489.0,40413.0,46468.0,50628.0,53216.0,56718.0,61313.0,66662.0,71977.0,75923.0,82440.0,89457.0,101712.0,116847.0,121482.0,129687.0,135671.0,147111.0,151056.0,158322.0,82167.0
1209,1637,CARRUOZZO Silvio,LIBERTAS FORNO -SERGIO BENETTI,V1H,1210,IT,158355.0,8112.0,11843.0,18975.0,27189.0,33557.0,36268.0,47863.0,53594.0,58618.0,61071.0,63650.0,64567.0,73015.0,78862.0,83244.0,89519.0,96065.0,110954.0,128357.0,132864.0,140641.0,143795.0,151523.0,153989.0,158355.0,82200.0
1210,1063,MONTEYRIMARD Alain,,V1H,1211,FR,158430.0,7073.0,10477.0,16735.0,22906.0,28755.0,31812.0,42778.0,51246.0,56161.0,59262.0,62822.0,66752.0,72476.0,78717.0,83557.0,89419.0,96410.0,109454.0,125134.0,129106.0,136859.0,141195.0,150618.0,154039.0,158430.0,82275.0
1211,1812,CAILLERE Martine,AS-CHU CAEN,V2F,1212,FR,158454.0,8045.0,11924.0,19024.0,25792.0,32349.0,35755.0,45823.0,52737.0,58075.0,61423.0,64358.0,66407.0,73374.0,80271.0,84892.0,92507.0,99718.0,112640.0,126018.0,130103.0,136807.0,141112.0,150245.0,153615.0,158454.0,82299.0
1212,2482,MOK Matthew Martin,WONRUN,SEH,1213,HK,158581.0,8093.0,11885.0,19033.0,26672.0,33203.0,36341.0,46968.0,53242.0,58128.0,61009.0,63744.0,66417.0,72409.0,78726.0,82857.0,89532.0,96147.0,108771.0,123682.0,127341.0,135471.0,139376.0,149909.0,153173.0,158581.0,82426.0
1213,728,SULLIVAN Sharon,MUDCREW,V1F,1214,GB,158600.0,7488.0,11700.0,18859.0,25253.0,31755.0,35594.0,,52225.0,57195.0,60296.0,63924.0,66695.0,73192.0,80320.0,84461.0,90780.0,96914.0,110245.0,124326.0,128255.0,,140062.0,150014.0,153851.0,158600.0,82445.0
1214,697,CALVI Stefano,ATLETICA IRIENSE VOGHERA,V2H,1215,IT,158612.0,7952.0,11614.0,18435.0,26013.0,32458.0,35428.0,45588.0,51852.0,57198.0,59519.0,62370.0,64862.0,70956.0,77527.0,82631.0,89673.0,96332.0,111427.0,124918.0,129013.0,136110.0,140401.0,150882.0,154015.0,158612.0,82457.0
1215,1878,PETIT James,,V1H,1216,FR,158707.0,8143.0,12415.0,19777.0,26239.0,32660.0,36096.0,45606.0,52128.0,56815.0,59767.0,63030.0,64879.0,71063.0,77704.0,82360.0,88926.0,96447.0,109408.0,122524.0,126867.0,134354.0,139339.0,149212.0,152652.0,158707.0,82552.0
