,bib,name,team,category,rank,nationality,time,Col de Voza,Les Contamines,La Balme,Refuge Croix du Bonhomme,Les Chapieux CCAS,Col de la Seigne,Refuge Elisabetta,Arête Mont-Favre,Col Chécrouit - Maison Vieille,Courmayeur - Dolonne,Refuge Bertone,Refuge Bonatti,Arnuva,Grand Col Ferret,La Peulaz,La Fouly,Praz de Fort,Champex Lac,Bovine,Trient,Les Tseppes,Vallorcine,Argentière,Chamonix - Arrivée,timediff
83,44,MUSAZZI Simone,TEAM MONTRAIL ITALY,SEH,84,IT,102744.0,5368.0,9791.0,14231.0,19184.0,21624.0,28463.0,30526.0,34210.0,36384.0,38354.0,43892.0,48660.0,51630.0,56991.0,59153.0,61872.0,65958.0,69869.0,77969.0,82215.0,85775.0,91456.0,96058.0,102744.0,26778.0
84,49,PIGEAULT Jean-Luc,COURIR A VOREPPE,V1H,85,FR,102745.0,5246.0,9452.0,13524.0,18045.0,20256.0,27340.0,28995.0,32755.0,34912.0,3420.0,44329.0,48799.0,51639.0,56453.0,58255.0,60883.0,65304.0,69458.0,79041.0,83126.0,86799.0,91357.0,96061.0,102745.0,26779.0
85,46,GLARDON Daniel,,V1H,86,CH,102950.0,5639.0,10338.0,14918.0,19655.0,22091.0,29317.0,31223.0,34998.0,37227.0,39346.0,45717.0,50046.0,53139.0,58282.0,59938.0,62711.0,66570.0,70558.0,79957.0,84387.0,88059.0,92632.0,97061.0,102950.0,26984.0
86,2329,GAYET Philippe,AX LES 3 DOMAINES,V1H,87,FR,102964.0,5877.0,11097.0,15658.0,20738.0,23807.0,30754.0,32924.0,36478.0,38765.0,41115.0,47450.0,51302.0,53986.0,58430.0,60706.0,63315.0,67287.0,71224.0,79403.0,83889.0,87465.0,91800.0,96405.0,102964.0,26998.0
87,1428,CARBONI Cyril,CYRFAB,SEH,88,FR,103193.0,6847.0,12529.0,17461.0,22811.0,25281.0,33162.0,35011.0,38721.0,40887.0,43018.0,50279.0,54491.0,57333.0,61689.0,63061.0,65452.0,69319.0,73411.0,82835.0,86205.0,89413.0,94254.0,98327.0,103193.0,27227.0
88,97,DESPLANCHES Luc,,SEH,89,FR,103225.0,5686.0,10724.0,15233.0,20027.0,22274.0,30269.0,32362.0,36311.0,38785.0,41086.0,47736.0,52089.0,54933.0,59580.0,61267.0,63868.0,67844.0,71753.0,80535.0,84778.0,88655.0,93300.0,97888.0,103225.0,27259.0
89,1751,SCHILLINGER Laurent,WINTZENHEIM ATHLETIC CLUB,V1H,90,FR,103259.0,5636.0,10548.0,14970.0,20001.0,22477.0,30157.0,32185.0,36158.0,38643.0,40901.0,47830.0,52264.0,55161.0,60324.0,61969.0,64492.0,68445.0,72489.0,80987.0,85204.0,88919.0,94028.0,98397.0,103259.0,27293.0
90,111,THUR Erwin,TV TEUFEN,V2H,91,CH,103514.0,6183.0,11380.0,15947.0,21085.0,24098.0,31375.0,33332.0,37068.0,39488.0,41680.0,47680.0,51860.0,54712.0,58887.0,60725.0,63245.0,67174.0,70911.0,79615.0,83954.0,87278.0,92045.0,97208.0,103514.0,27548.0
91,269,ROQUES Christophe,L&amp;#039;ORTEIL EN POINTE,SEH,92,FR,103820.0,6143.0,11265.0,16229.0,21344.0,23928.0,31531.0,33476.0,37453.0,39765.0,42016.0,48353.0,52596.0,55588.0,60754.0,62445.0,65028.0,68895.0,73365.0,82405.0,86768.0,90387.0,94651.0,98483.0,103820.0,27854.0
92,1611,GRENET Laurent,UFO,V1H,93,FR,103835.0,5729.0,11007.0,15812.0,20948.0,23763.0,30892.0,32836.0,36828.0,39254.0,41713.0,47168.0,51379.0,54434.0,59077.0,60985.0,63606.0,68106.0,72129.0,80325.0,85074.0,88869.0,94212.0,98872.0,103835.0,27869.0
93,1323,FASSEL YANN,UFO,SEH,94,Fr,103912.0,6160.0,11239.0,16026.0,21210.0,23893.0,30493.0,32526.0,36169.0,38548.0,40601.0,46360.0,51085.0,54282.0,58760.0,60676.0,63297.0,68749.0,73062.0,83433.0,87383.0,90431.0,94646.0,98482.0,103912.0,27946.0
94,1474,ARMENGAU FERNANDEZ Jordi,CLUB ESQUI BERGUEDA (CEB),SEH,95,ES,104012.0,6425.0,12124.0,17485.0,,25681.0,33334.0,35327.0,39122.0,41359.0,43540.0,50084.0,54144.0,57151.0,61680.0,63441.0,66428.0,70257.0,74318.0,82390.0,86324.0,89569.0,94076.0,98406.0,104012.0,28046.0
95,2835,ROQUE FABREGO Fernando,GRUP EXCURSIONISTA MANLLEU,SEH,95,ES,104012.0,6411.0,12125.0,17491.0,22807.0,25682.0,33342.0,35329.0,39126.0,41357.0,43538.0,50082.0,54143.0,57150.0,61681.0,63438.0,66431.0,70254.0,74314.0,82382.0,86329.0,89564.0,94071.0,98408.0,104012.0,28046.0
96,2021,FOURNIER Gilbert,,SEH,97,CH,104022.0,7046.0,12889.0,17940.0,23389.0,26681.0,35403.0,37498.0,41375.0,43391.0,45516.0,52032.0,56877.0,59867.0,64077.0,65541.0,68067.0,71978.0,75630.0,84268.0,87813.0,91065.0,95277.0,99504.0,104022.0,28056.0
97,100,BALIZET Patrick,MONTBELIARD TRIATHLON,V1H,98,FR,104096.0,5650.0,10303.0,14742.0,19610.0,21949.0,29143.0,30857.0,34981.0,37101.0,39079.0,46101.0,50442.0,53567.0,59238.0,61051.0,63628.0,68118.0,72260.0,82011.0,86068.0,90328.0,94529.0,98874.0,104096.0,28130.0
98,132,BROWN Julian,MACCLESFIELD HARRIERS,V1H,99,GB,104673.0,5629.0,10722.0,15413.0,20716.0,23855.0,31275.0,33600.0,37884.0,40529.0,42971.0,49894.0,54141.0,57521.0,62083.0,64161.0,66926.0,70678.0,74780.0,82793.0,87182.0,90421.0,95331.0,99755.0,104673.0,28707.0
99,1101,DECHELETTE Franck,ASCEA CADARACHE,SEH,100,FR,104970.0,5892.0,10793.0,15147.0,20077.0,22456.0,29640.0,31436.0,35250.0,37474.0,39700.0,46893.0,51374.0,54499.0,59707.0,61396.0,64251.0,68674.0,72832.0,82096.0,86109.0,89769.0,94639.0,98978.0,104970.0,29004.0
100,3292,LAURENZIO Robin,HOTEL DU BOIS,V1H,101,FR,105221.0,5826.0,10616.0,15349.0,20159.0,22392.0,29437.0,31387.0,35406.0,37658.0,39900.0,45130.0,49670.0,52937.0,57820.0,59661.0,62565.0,67234.0,71530.0,80124.0,84767.0,88192.0,93561.0,98504.0,105221.0,29255.0
101,2192,FABREGUES Dominique,C.O.ARPAJON,V1H,102,FR,105258.0,6268.0,11773.0,16354.0,21391.0,24104.0,31027.0,33065.0,36515.0,39034.0,41371.0,46869.0,50896.0,53894.0,58544.0,60185.0,62632.0,67528.0,71603.0,79733.0,84974.0,88151.0,93565.0,98517.0,105258.0,29292.0
102,213,LINDER James,FFA,V1H,103,CH,105383.0,6449.0,11390.0,16548.0,22223.0,24422.0,31863.0,33615.0,37778.0,39714.0,41538.0,48270.0,52527.0,55247.0,60614.0,62174.0,64617.0,68332.0,72462.0,81160.0,85356.0,90390.0,94886.0,98971.0,105383.0,29417.0
103,56,REBISCHUNG Raymond,CLUB VOSGIEN ST AMARIN,V2H,104,FR,105403.0,6436.0,11948.0,16771.0,22022.0,24795.0,32319.0,34377.0,38422.0,40676.0,42844.0,48304.0,52763.0,55676.0,60272.0,61805.0,64482.0,69201.0,73531.0,80980.0,85495.0,89335.0,94235.0,98795.0,105403.0,29437.0
104,2397,GROSS Ulrich,TEAM TELMEKOM,SEH,105,IT,105411.0,5227.0,9365.0,13523.0,18546.0,20833.0,29419.0,31005.0,34586.0,36722.0,38773.0,48158.0,52476.0,55796.0,60849.0,63871.0,66432.0,71762.0,75588.0,84497.0,88842.0,92561.0,96832.0,100633.0,105411.0,29445.0
105,997,SAINT GIRONS Thomas,TEAM SPORT 2000 LAFUMA,SEH,106,FR,105500.0,5293.0,9288.0,13552.0,18230.0,20393.0,27660.0,29230.0,33568.0,35958.0,3417.0,45728.0,49482.0,52047.0,64266.0,65643.0,67931.0,71261.0,75439.0,84380.0,87947.0,91641.0,96080.0,100073.0,105500.0,29534.0
106,2924,DREVON Nicolas,BAZTANDARAK,SEH,107,FR,105626.0,5718.0,10827.0,15267.0,20258.0,22553.0,30176.0,31994.0,35853.0,37897.0,39961.0,46132.0,50475.0,53479.0,58219.0,59759.0,62652.0,67155.0,71829.0,81264.0,85428.0,89909.0,94844.0,100059.0,105626.0,29660.0
107,237,BRASSELET Pascal,UFO,SEH,108,Fr,105837.0,6315.0,11813.0,16944.0,22346.0,25289.0,32951.0,35138.0,39132.0,41456.0,43451.0,49451.0,54257.0,57320.0,62308.0,63917.0,66842.0,70993.0,75299.0,83231.0,87249.0,90839.0,95611.0,100069.0,105837.0,29871.0
108,1482,KUENTZMANN Remi,,V1H,109,FR,106167.0,6160.0,11385.0,15894.0,21274.0,23956.0,31915.0,33805.0,37894.0,40445.0,42311.0,48498.0,52782.0,55828.0,60985.0,62623.0,65371.0,70242.0,74278.0,82790.0,87116.0,90624.0,95692.0,100064.0,106167.0,30201.0
109,1684,NAGENTHIRAJA Kartheeban,,SEH,110,DK,106197.0,5420.0,9999.0,14604.0,19564.0,21888.0,28698.0,30638.0,34369.0,36662.0,38704.0,44630.0,49412.0,52575.0,58147.0,60359.0,63383.0,67198.0,71587.0,80843.0,85572.0,90112.0,94584.0,99064.0,106197.0,30231.0
110,1590,LOPEZ Philippe,FR MONEIN,V1H,111,FR,106719.0,5668.0,10871.0,15532.0,20478.0,22912.0,30428.0,32366.0,36445.0,38826.0,41077.0,46820.0,51533.0,54553.0,59215.0,60808.0,63186.0,67563.0,71580.0,80041.0,85634.0,89443.0,94458.0,99015.0,106719.0,30753.0
111,1743,CHALLIER Jerome,Oxygene Annemasse,SEH,112,FR,106876.0,4843.0,8847.0,12286.0,,17864.0,24481.0,26663.0,30164.0,31964.0,33631.0,38745.0,44390.0,47280.0,54588.0,56386.0,59024.0,63265.0,67562.0,79307.0,85681.0,89645.0,94499.0,99318.0,106876.0,30910.0
112,168,WAGEN Martin,LSV BALE,SEH,113,CH,107047.0,6179.0,11230.0,15707.0,20626.0,23394.0,30691.0,32911.0,36822.0,39302.0,41761.0,47832.0,52455.0,56040.0,61593.0,63740.0,66806.0,71045.0,75366.0,83886.0,87872.0,91743.0,96924.0,101032.0,107047.0,31081.0
113,3296,DIEVAL Christophe,,V1H,113,FR,107047.0,6095.0,11439.0,15908.0,21145.0,23844.0,30924.0,32862.0,36695.0,39190.0,41444.0,48118.0,52435.0,55399.0,59805.0,61824.0,64739.0,69441.0,73532.0,82482.0,87307.0,91082.0,96487.0,100943.0,107047.0,31081.0
114,295,RICHEUX Jean-Luc,,V1H,115,FR,107174.0,5975.0,11514.0,16484.0,21788.0,24803.0,32526.0,34787.0,38589.0,41034.0,43147.0,50824.0,55020.0,57854.0,62207.0,64041.0,66894.0,70600.0,74432.0,84394.0,88563.0,91845.0,96958.0,101050.0,107174.0,31208.0
115,34,BERTONE Silvio,ATLETICA ZERBION,SEH,116,IT,107175.0,5206.0,9406.0,13446.0,17728.0,19761.0,26419.0,27977.0,31462.0,33528.0,3418.0,41687.0,45900.0,48995.0,53856.0,,58401.0,62649.0,66592.0,76657.0,82159.0,87275.0,92894.0,99260.0,107175.0,31209.0
116,2605,SIVAK kristijan,AK SLJEME,SEH,117,HR,107214.0,6097.0,11290.0,15882.0,20764.0,23516.0,30665.0,32889.0,36917.0,39494.0,41643.0,47432.0,51755.0,55023.0,59919.0,61757.0,64536.0,69295.0,73652.0,82775.0,87260.0,91237.0,96065.0,101314.0,107214.0,31248.0
117,3304,ITTMANN Machiel,THE NORTH FACE HOLLAND,SEH,118,NL,107223.0,5350.0,9862.0,14094.0,19036.0,21653.0,28500.0,30243.0,33491.0,36080.0,,43292.0,47592.0,50492.0,55036.0,56883.0,59352.0,63547.0,67526.0,75484.0,80644.0,90617.0,96728.0,101178.0,107223.0,31257.0
118,1910,UNTERWEGER Sigi,UNION RAIKA COMPEDAL,V1H,119,AT,108017.0,4951.0,9176.0,13327.0,17679.0,19940.0,26389.0,28233.0,31765.0,34306.0,,44092.0,48004.0,50863.0,55702.0,58195.0,60827.0,64970.0,69352.0,79990.0,87490.0,91306.0,96207.0,101053.0,108017.0,32051.0
119,2300,HENNEMAN Lionel,,SEH,120,FR,108048.0,6278.0,11253.0,15642.0,21049.0,23888.0,31543.0,33627.0,37473.0,39919.0,41918.0,48568.0,53361.0,56602.0,61595.0,63685.0,66453.0,70513.0,74624.0,84540.0,88778.0,93161.0,98940.0,103514.0,108048.0,32082.0
120,1978,SIMON Frederic,CA AMBILLY,SEH,121,FR,108050.0,5776.0,10515.0,14526.0,18920.0,21683.0,28563.0,30562.0,34156.0,36339.0,38593.0,44351.0,48734.0,51697.0,56987.0,58929.0,61560.0,67594.0,72390.0,82016.0,87432.0,91139.0,96874.0,101561.0,108050.0,32084.0
121,32,DELEMONTEZ Didier,FAUCIGNY ATHLETIC CLUB,V1H,122,FR,108105.0,5557.0,10196.0,14730.0,20556.0,23304.0,30914.0,32864.0,36819.0,38982.0,40809.0,47906.0,52159.0,55729.0,61678.0,63369.0,66138.0,70141.0,74514.0,84717.0,88478.0,92593.0,98624.0,102947.0,108105.0,32139.0
122,1342,FERT Etienne,,V1H,123,FR,108170.0,6548.0,12148.0,17160.0,22011.0,24526.0,31548.0,33442.0,37223.0,39555.0,41784.0,46897.0,51921.0,55130.0,60033.0,61739.0,64441.0,69069.0,73830.0,82499.0,86709.0,90938.0,96255.0,101325.0,108170.0,32204.0
123,2492,GRISCELLI Hugues Pierre,,V2H,123,Fr,108170.0,5673.0,10717.0,15506.0,20375.0,22562.0,29459.0,31167.0,34908.0,37038.0,38997.0,45193.0,49893.0,53082.0,58256.0,60156.0,62933.0,67572.0,71733.0,80874.0,85942.0,90525.0,95655.0,101514.0,108170.0,32204.0
124,2388,JARGY Clara Mina,ATHLE ST JULIEN 74,V2F,125,FR,108211.0,6529.0,11926.0,16579.0,21610.0,24300.0,31580.0,33572.0,37475.0,40076.0,42053.0,50326.0,54819.0,57974.0,62756.0,64401.0,67379.0,71714.0,76053.0,84489.0,88646.0,92117.0,97599.0,102217.0,108211.0,32245.0
125,2449,FABRE Eric,,V1H,126,FR,108227.0,5370.0,9965.0,14550.0,19363.0,21766.0,28372.0,30303.0,33978.0,36465.0,39146.0,45376.0,49470.0,52576.0,57424.0,59421.0,62283.0,66329.0,70984.0,80170.0,84903.0,88988.0,94243.0,99685.0,108227.0,32261.0
126,21,CHERAZ Claudio,SOLOG,V1H,127,IT,108501.0,5777.0,10866.0,15627.0,21149.0,23885.0,31627.0,33481.0,37270.0,39791.0,42527.0,51887.0,56067.0,58796.0,63278.0,64913.0,67530.0,71693.0,75614.0,83879.0,88495.0,92881.0,97751.0,102603.0,108501.0,32535.0
127,474,PUIATI Stefano,ATLETICA ZERBION,V1H,127,IT,108501.0,5775.0,10868.0,15629.0,21151.0,23889.0,31633.0,33488.0,37279.0,39800.0,42529.0,51867.0,56071.0,58795.0,63285.0,64911.0,67532.0,71691.0,75611.0,83875.0,88494.0,92878.0,97754.0,102607.0,108501.0,32535.0
128,1375,CHAMBRY Thierry,A2R-ASSOCIATION RAID REUNION,SEH,127,FR,108501.0,5180.0,9681.0,15399.0,20768.0,23217.0,30312.0,32436.0,36913.0,39908.0,42280.0,48306.0,53460.0,56862.0,64004.0,65970.0,69619.0,74237.0,78386.0,86162.0,89698.0,93226.0,98577.0,103057.0,108501.0,32535.0
129,2848,MAHE Michel,,V2H,130,FR,108568.0,5684.0,10570.0,14984.0,21165.0,24892.0,33632.0,35744.0,39361.0,41707.0,43640.0,49118.0,53356.0,56428.0,61671.0,63967.0,66960.0,71791.0,75959.0,83807.0,87938.0,91762.0,97565.0,102656.0,108568.0,32602.0
130,2365,DEMONT christian,1000 PATTES,V1H,131,Fr,108584.0,7292.0,13178.0,18607.0,,27449.0,35524.0,37661.0,42202.0,44614.0,46545.0,51904.0,56502.0,59983.0,65054.0,66759.0,70103.0,75218.0,79351.0,87056.0,91535.0,95598.0,99947.0,104032.0,108584.0,32618.0
131,2386,POINT robert,,V1H,132,Fr,108621.0,7123.0,12342.0,17105.0,22416.0,25219.0,32953.0,34974.0,39031.0,41371.0,43405.0,48448.0,52836.0,56132.0,60853.0,62562.0,65651.0,69898.0,75393.0,86878.0,91539.0,95612.0,99952.0,104035.0,108621.0,32655.0
132,1798,THEVENOT Virginie,CESAME 95,V1F,133,FR,109507.0,5706.0,10747.0,15415.0,20214.0,23101.0,30349.0,32289.0,35827.0,38312.0,41402.0,47674.0,51908.0,55020.0,60082.0,62125.0,65330.0,69894.0,74004.0,82472.0,87890.0,91722.0,97871.0,102651.0,109507.0,33541.0
133,91,JEZO EMMANUEL,INTREPIDE ANGERS ATHLETISME,SEH,134,FR,109619.0,5138.0,9510.0,13889.0,18765.0,21502.0,28707.0,30805.0,34511.0,37100.0,39404.0,44756.0,49348.0,53101.0,58234.0,60552.0,63300.0,68032.0,72316.0,81466.0,87338.0,90940.0,96302.0,101151.0,109619.0,33653.0
134,1273,OGGIER Pierre Michel,CA VETROZ - UFO,V1H,135,CH,109691.0,5463.0,9801.0,13913.0,18701.0,21091.0,27754.0,29430.0,32761.0,34913.0,3416.0,43126.0,47423.0,50632.0,56289.0,58465.0,61313.0,66109.0,70377.0,80603.0,85946.0,90244.0,95202.0,101153.0,109691.0,33725.0
135,2550,BREUIL emmanuel,,SEH,136,Fr,109825.0,5596.0,10567.0,15395.0,21070.0,24103.0,31661.0,33940.0,38004.0,40577.0,42751.0,48743.0,53410.0,56491.0,61410.0,63544.0,66650.0,71113.0,75364.0,83926.0,89777.0,93626.0,99212.0,103698.0,109825.0,33859.0
136,133,TREUIL Philippe,,V1H,137,FR,109841.0,5625.0,10172.0,14370.0,19307.0,21960.0,29113.0,31037.0,34670.0,37095.0,39686.0,45993.0,50218.0,53423.0,58513.0,60435.0,63104.0,68042.0,72482.0,82524.0,87721.0,91517.0,97558.0,102786.0,109841.0,33875.0
137,1799,GUILLEMAIN Philippe,UAI NOGENT,V1H,138,FR,109843.0,5625.0,10174.0,14365.0,19203.0,21909.0,29135.0,31056.0,34676.0,37098.0,39688.0,45997.0,50233.0,53428.0,58701.0,61195.0,64228.0,68340.0,72481.0,82534.0,87723.0,91542.0,97561.0,102791.0,109843.0,33877.0
138,1921,PINET Guy,CLES GARDANNE,V1H,139,Fr,109887.0,6152.0,11797.0,16519.0,21645.0,24293.0,31750.0,33817.0,37765.0,40302.0,42569.0,49054.0,53607.0,57002.0,62134.0,64128.0,67170.0,71615.0,76760.0,85829.0,90518.0,94403.0,99442.0,104000.0,109887.0,33921.0
139,416,NOUGIER LAURENT,CLES GARDANNE,SEH,140,Fr,109915.0,6150.0,11796.0,16520.0,21647.0,24295.0,31752.0,33820.0,37775.0,40307.0,42601.0,49037.0,53609.0,57004.0,62136.0,64130.0,67167.0,71612.0,76761.0,85819.0,90516.0,94402.0,99455.0,103997.0,109915.0,33949.0
140,2396,WAREMBOURG Philippe,ASHPG,V1H,141,Fr,110005.0,6112.0,11599.0,16393.0,21627.0,24450.0,32062.0,34349.0,38433.0,40877.0,43102.0,49028.0,53705.0,57061.0,62192.0,64000.0,66754.0,70831.0,75043.0,84074.0,88781.0,93138.0,98993.0,103549.0,110005.0,34039.0
141,2999,BEVILLARD Daniel,CLUB DES SPORTS REPOSOIR,V2H,141,FR,110005.0,5826.0,10750.0,15543.0,21101.0,23905.0,31631.0,33585.0,37070.0,40304.0,42288.0,49223.0,53549.0,56601.0,61706.0,63381.0,66198.0,70144.0,74518.0,84732.0,88829.0,92967.0,98944.0,103715.0,110005.0,34039.0
142,2129,SEMET Yves,SOGREAH,V2H,143,FR,110087.0,5403.0,9939.0,14346.0,19548.0,22051.0,29418.0,31289.0,35028.0,37497.0,39759.0,46064.0,50606.0,53995.0,59069.0,61614.0,64610.0,69120.0,73428.0,83553.0,88251.0,92049.0,97987.0,103495.0,110087.0,34121.0
143,1773,LUCAS Erwan,,SEH,144,Fr,110167.0,6831.0,12924.0,17872.0,23080.0,25703.0,32943.0,34836.0,38466.0,40707.0,42978.0,49123.0,53846.0,57086.0,62213.0,64033.0,67073.0,71577.0,75661.0,84274.0,89142.0,93118.0,98949.0,103899.0,110167.0,34201.0
144,2377,LANFRANCHI Jean-Philippe,LE MEE SPORT TRIATHLON,SEH,145,FR,110255.0,5832.0,10573.0,15067.0,19822.0,22262.0,29642.0,31547.0,35762.0,38406.0,40970.0,47477.0,51592.0,54633.0,60226.0,62569.0,65606.0,70364.0,74796.0,84262.0,88579.0,92488.0,97894.0,103089.0,110255.0,34289.0
145,2043,DUMONT Clement,,SEH,146,FR,110497.0,7232.0,13907.0,19792.0,,29172.0,36806.0,38922.0,42828.0,44835.0,46674.0,52770.0,57339.0,60441.0,65298.0,67274.0,70045.0,73652.0,77366.0,85744.0,90520.0,94474.0,99449.0,104440.0,110497.0,34531.0
146,2047,BEASSE Olivier,LA TRIBU RAID AVENTURE,SEH,147,FR,110624.0,5636.0,10800.0,14950.0,19930.0,22595.0,30436.0,32927.0,37717.0,41029.0,43786.0,49569.0,53746.0,56604.0,60881.0,62452.0,64966.0,69588.0,73715.0,82022.0,87295.0,91258.0,96400.0,102262.0,110624.0,34658.0
147,2002,CLEMENT BRUNO,CHAMONIX,SEH,148,Fr,110763.0,6602.0,12471.0,17634.0,23241.0,26297.0,34536.0,36653.0,40213.0,42448.0,44507.0,50723.0,55144.0,58037.0,63019.0,65303.0,68455.0,74009.0,78432.0,88365.0,92319.0,95379.0,100263.0,104656.0,110763.0,34797.0
148,1358,CHOSSAT Cyril,CAF ISERE,V1H,149,FR,110967.0,5800.0,11088.0,16124.0,21907.0,24315.0,31879.0,33970.0,38148.0,40497.0,42762.0,51258.0,56585.0,61343.0,66480.0,68147.0,70496.0,74165.0,78022.0,87300.0,92550.0,97230.0,101467.0,105613.0,110967.0,35001.0
149,417,HAYETINE Alexandre,,SEH,150,FR,111036.0,7475.0,14443.0,19946.0,,28574.0,35932.0,38101.0,41814.0,44129.0,46409.0,53957.0,58323.0,61338.0,65827.0,67668.0,70893.0,75201.0,79248.0,88727.0,93828.0,97353.0,101947.0,106047.0,111036.0,35070.0
150,2681,AIZPEURRUTIA ALZELAI ION,ALONA-MENDI,SEH,151,Es,111180.0,6629.0,13208.0,18940.0,,28734.0,37485.0,39981.0,44526.0,46857.0,49263.0,55257.0,59907.0,63444.0,67998.0,69699.0,72573.0,76575.0,80373.0,88153.0,92474.0,96055.0,100856.0,105386.0,111180.0,35214.0
151,152,BETSCHEN Christophe,COURS-TOUJOURS,V1H,152,FR,111244.0,5937.0,10946.0,15482.0,20920.0,23791.0,30939.0,33076.0,37105.0,39691.0,41957.0,47516.0,52558.0,56152.0,61459.0,63529.0,66711.0,70986.0,75578.0,84468.0,89118.0,93482.0,99297.0,104172.0,111244.0,35278.0
152,3065,HERY bran,TEAM GO2,SEH,153,FR,111259.0,5508.0,10442.0,15297.0,20612.0,22992.0,30671.0,32558.0,36531.0,38794.0,40891.0,47232.0,51826.0,55159.0,60630.0,62434.0,65698.0,70180.0,74568.0,84745.0,89605.0,93880.0,99544.0,104810.0,111259.0,35293.0
153,3319,UNAI Ginea,,SEH,154,Es,111491.0,6628.0,12207.0,17081.0,21923.0,24631.0,31860.0,34035.0,38134.0,40701.0,42973.0,49308.0,54066.0,57546.0,61989.0,63982.0,67053.0,71563.0,75609.0,85120.0,89385.0,93422.0,99129.0,104659.0,111491.0,35525.0
154,2269,DAUVERGNE François,LES ALLIGATORS SEYNOD TRIATHLON,SEH,155,Fr,111526.0,5814.0,10594.0,14939.0,20094.0,22775.0,30420.0,32426.0,36315.0,38692.0,41145.0,48129.0,52833.0,56088.0,60987.0,63220.0,66463.0,71784.0,75989.0,84562.0,89805.0,,99223.0,104246.0,111526.0,35560.0
155,2713,TREMOLLIERE freddy,AIL. ROUSSET,V1H,156,Fr,111555.0,6088.0,10826.0,16239.0,22528.0,25208.0,32739.0,34711.0,38535.0,40996.0,42929.0,48127.0,52148.0,55025.0,59916.0,61552.0,63892.0,68281.0,73416.0,85562.0,90087.0,94787.0,100586.0,105551.0,111555.0,35589.0
156,1626,TERES COSTA Francisco,YWNRA,SEH,157,ES,111771.0,6944.0,13100.0,18258.0,,27284.0,34738.0,36948.0,40911.0,43280.0,45508.0,52083.0,56982.0,60620.0,65416.0,67368.0,70029.0,74735.0,78652.0,87013.0,92099.0,95605.0,101506.0,105702.0,111771.0,35805.0
157,242,COMAS Ramon,CENTRE EXCURSIONISTA TORELLO,V1H,158,ES,111851.0,6238.0,11747.0,16968.0,22747.0,25694.0,33370.0,35765.0,39878.0,42277.0,44461.0,50194.0,55058.0,58260.0,63216.0,65073.0,67995.0,72361.0,76797.0,84698.0,89712.0,93447.0,99134.0,104680.0,111851.0,35885.0
158,158,DOSSOT Jean-Marc,,V1H,159,FR,111877.0,6196.0,11624.0,16415.0,21591.0,24792.0,32180.0,34479.0,38282.0,40857.0,43051.0,48855.0,53499.0,56594.0,61925.0,63992.0,67069.0,71653.0,76763.0,85655.0,90474.0,94626.0,100927.0,105710.0,111877.0,35911.0
159,229,PELBOIS Jean-Marc,GOLDEN BOYS,SEH,160,FR,112335.0,6734.0,12457.0,17456.0,22854.0,25483.0,32945.0,34882.0,38698.0,41082.0,43200.0,49056.0,53560.0,56603.0,61794.0,63944.0,67198.0,71697.0,76420.0,86646.0,91104.0,95530.0,100708.0,105799.0,112335.0,36369.0
160,3335,COLIN Aurélien,,ESH,161,FR,112882.0,5511.0,10084.0,14506.0,19205.0,22019.0,30006.0,33117.0,36761.0,39490.0,41459.0,50388.0,56242.0,58674.0,63248.0,64765.0,67295.0,72144.0,76359.0,87678.0,92068.0,95601.0,101100.0,106425.0,112882.0,36916.0
161,294,MATHEVET Christophe,,V1H,162,FR,112972.0,6030.0,11513.0,16489.0,21787.0,24804.0,32850.0,35263.0,39330.0,42181.0,44857.0,51113.0,55637.0,58602.0,63140.0,65160.0,68425.0,73254.0,77273.0,86288.0,90884.0,94634.0,100619.0,105558.0,112972.0,37006.0
162,293,GARZON Philippe,INDIVIDUEL,V1H,163,FR,112973.0,6031.0,11511.0,16488.0,21784.0,24800.0,32848.0,35266.0,39329.0,42179.0,44855.0,51111.0,55636.0,58601.0,63138.0,65156.0,68427.0,73252.0,77272.0,86281.0,90881.0,94629.0,100615.0,105555.0,112973.0,37007.0
163,266,FERNANDEZ Demetrio,TEAM ENDURANCE SCHOP,V1H,164,FR,113151.0,7421.0,15018.0,19359.0,,27696.0,35213.0,37593.0,41374.0,43747.0,46069.0,53328.0,57960.0,61420.0,66125.0,68219.0,71328.0,75073.0,79085.0,,94369.0,98365.0,103733.0,107824.0,113151.0,37185.0
164,907,VERCUEIL Laurent,EAC CHAMBERY,V1H,164,FR,113151.0,6600.0,11842.0,16361.0,21404.0,23895.0,31424.0,33653.0,37704.0,39975.0,42040.0,49031.0,53743.0,56860.0,61700.0,63551.0,66536.0,71510.0,75768.0,85843.0,90715.0,95490.0,101269.0,106338.0,113151.0,37185.0
165,307,MENGEL Jean-Pierre,,SEH,166,FR,113557.0,6269.0,11630.0,16597.0,21993.0,24845.0,32933.0,35075.0,39227.0,41747.0,44052.0,51536.0,56434.0,59739.0,65142.0,67032.0,70137.0,74673.0,78720.0,87202.0,92558.0,96448.0,101927.0,107043.0,113557.0,37591.0
166,275,POIRIER Laurent,SAPEUR POMPIER VALLORCINE,V1H,167,FR,113732.0,7110.0,13318.0,18918.0,,28918.0,37999.0,,45338.0,48388.0,51442.0,58887.0,62488.0,65142.0,68953.0,70725.0,73381.0,77050.0,80876.0,90610.0,94725.0,97939.0,102657.0,107217.0,113732.0,37766.0
