,bib,name,team,category,rank,nationality,time,Col de Voza,Les Contamines,La Balme,Les Chapieux CCAS,Col de la Seigne,Refuge Elisabetta,Arête Mont-Favre,Col Chécrouit - Maison Vieille,Courmayeur - Dolonne,Refuge Bertone,Refuge Bonatti,Arnuva,Grand Col Ferret,La Peulaz,La Fouly,Praz de Fort,Champex d'en Bas,Bovine,Trient,Les Tseppes,Vallorcine,Argentière,Chamonix - Arrivée,timediff
745,2259,CARTIER leonie,RAIDEUR 2000,SEF,746,FR,158013.0,,15120.0,20944.0,31393.0,41381.0,43445.0,49446.0,52317.0,56481.0,68787.0,75456.0,79406.0,87499.0,90255.0,95238.0,104468.0,113280.0,125289.0,131066.0,137009.0,144214.0,150190.0,158013.0,81746.0
746,1154,LEMAIRE Thierry,LES COUREURS CELESTES,SEH,747,BE,158014.0,,14766.0,21018.0,32389.0,43295.0,45650.0,51504.0,54980.0,58659.0,68789.0,75463.0,79408.0,87486.0,90252.0,95245.0,104472.0,113298.0,125279.0,131070.0,137000.0,144210.0,150192.0,158014.0,81747.0
747,2421,WILLIEME Helga,CHAMONIX MONT BLANC MARATHON,V3F,748,FR,158019.0,,15118.0,21554.0,33253.0,44323.0,46555.0,52906.0,55947.0,59651.0,69773.0,76750.0,81397.0,88688.0,91348.0,97119.0,105635.0,115104.0,125947.0,131760.0,136830.0,143881.0,150421.0,158019.0,81752.0
748,384,CUNNANE John,,V2H,749,GB,158075.0,6946.0,13268.0,19521.0,32509.0,44470.0,46865.0,53431.0,56346.0,59518.0,70889.0,78814.0,83412.0,90605.0,93569.0,99707.0,107029.0,115127.0,127408.0,131988.0,137988.0,145098.0,150823.0,158075.0,81808.0
749,2002,SALOMON Johann,,SEH,750,Fr,158228.0,7101.0,13464.0,20405.0,31804.0,41620.0,43789.0,49746.0,52784.0,55677.0,63779.0,70831.0,75705.0,82386.0,85364.0,91137.0,97369.0,106262.0,120519.0,128166.0,134118.0,141528.0,149063.0,158228.0,81961.0
750,2682,DUFOSSE Laurent,FOUESNANT SNA,V1H,751,FR,158460.0,,15086.0,20575.0,31512.0,43145.0,45374.0,50765.0,53485.0,55903.0,64333.0,70841.0,75790.0,82592.0,85514.0,91144.0,97388.0,106258.0,120679.0,128199.0,134490.0,141718.0,149141.0,158460.0,82193.0
751,2386,DEPAQUIS Thierry,,SEH,752,Fr,158584.0,,14288.0,21385.0,32454.0,43524.0,45790.0,51362.0,54835.0,57715.0,67726.0,74088.0,78359.0,86537.0,89709.0,95686.0,103912.0,113064.0,124070.0,130169.0,135410.0,142972.0,148943.0,158584.0,82317.0
752,1785,LE MAO YVES,,V1H,753,FR,158594.0,7789.0,15027.0,20563.0,31517.0,41631.0,43795.0,49763.0,52838.0,55682.0,64365.0,70839.0,76710.0,82685.0,85526.0,91658.0,97394.0,106288.0,121044.0,128466.0,134567.0,142920.0,149146.0,158594.0,82327.0
753,2510,DEBRUERES Bruno,,V1H,754,FR,159014.0,,17221.0,24209.0,36242.0,48160.0,50400.0,56314.0,59463.0,62441.0,71797.0,78783.0,83404.0,90117.0,93051.0,98446.0,105637.0,115068.0,124561.0,130947.0,136277.0,144301.0,151255.0,159014.0,82747.0
754,2501,VERARDI Frederic,ALCATEL SPACE RUNNER,SEH,755,FR,159303.0,,11418.0,16273.0,24840.0,33862.0,36162.0,42204.0,44664.0,46736.0,55413.0,61565.0,65992.0,74856.0,78320.0,83892.0,94230.0,103405.0,117053.0,127590.0,134027.0,143477.0,149679.0,159303.0,83036.0
755,2726,TEISSIER Jean-Baptiste,ADAM ISLE RAIDERS,SEH,756,Fr,159305.0,,16747.0,23104.0,33876.0,44312.0,46757.0,52585.0,55604.0,58757.0,66022.0,72832.0,77163.0,84760.0,87613.0,93064.0,100973.0,109437.0,120976.0,128505.0,135083.0,141554.0,149592.0,159305.0,83038.0
756,2807,ANNE Jean Francois,,SEH,757,Fr,159306.0,,16743.0,23100.0,33879.0,44307.0,46761.0,52587.0,55607.0,58760.0,66024.0,72835.0,77166.0,84756.0,87655.0,93059.0,100972.0,109445.0,120987.0,128513.0,135101.0,141548.0,149594.0,159306.0,83039.0
757,410,LE COEUR Daniel,REU 7,V1H,758,FR,159315.0,,13352.0,22774.0,34186.0,46174.0,48347.0,54612.0,57523.0,60667.0,69314.0,75902.0,80128.0,87349.0,90045.0,94409.0,101944.0,110884.0,121065.0,128353.0,136339.0,144204.0,151170.0,159315.0,83048.0
758,2433,BIGOT Pascal,CE CDO MLD,SEH,759,BE,159349.0,,11378.0,16539.0,26003.0,35201.0,37666.0,43465.0,46491.0,49647.0,60660.0,70556.0,75621.0,82526.0,84981.0,89366.0,98593.0,107956.0,121183.0,128776.0,134223.0,142288.0,149877.0,159349.0,83082.0
759,2091,LANGARD Yves,,V1H,760,FR,159366.0,8376.0,15852.0,22293.0,33595.0,43867.0,46333.0,52350.0,56059.0,59487.0,67209.0,73870.0,78682.0,86152.0,89127.0,94568.0,101879.0,111522.0,124861.0,130935.0,136214.0,143735.0,150345.0,159366.0,83099.0
760,1798,LOESER François,UFO - IDM,V1H,761,Fr,159367.0,,16400.0,22501.0,33909.0,43909.0,46431.0,52924.0,56280.0,59333.0,67483.0,74585.0,79111.0,86485.0,,94557.0,101875.0,111511.0,124814.0,130952.0,136477.0,143953.0,150464.0,159367.0,83100.0
761,1842,RICHARD-FOY Marc,,V2H,762,FR,159368.0,,14304.0,20388.0,30934.0,41559.0,44120.0,50078.0,53525.0,56762.0,66639.0,72565.0,77958.0,84984.0,87934.0,92890.0,101878.0,111135.0,124985.0,130940.0,136266.0,143747.0,150343.0,159368.0,83101.0
762,2271,UNITT JONES Neal,,SEH,763,GB,159440.0,7093.0,14820.0,21163.0,32758.0,43269.0,45686.0,51751.0,55308.0,58240.0,69421.0,75988.0,80206.0,87228.0,90174.0,95837.0,102413.0,110808.0,121741.0,128848.0,134718.0,141674.0,149136.0,159440.0,83173.0
763,2222,CULLINANE Christian,,SEH,764,GB,159441.0,7086.0,14825.0,21139.0,32735.0,43267.0,45683.0,51752.0,55306.0,58242.0,69423.0,75990.0,80208.0,87230.0,90168.0,95842.0,102415.0,110810.0,121753.0,128845.0,134685.0,141534.0,149129.0,159441.0,83174.0
764,1995,BONNET Frédéric,USPEG,SEH,765,Fr,159456.0,,10928.0,15932.0,25764.0,35786.0,38305.0,43504.0,47441.0,50910.0,60695.0,67460.0,72080.0,79438.0,82139.0,87201.0,97397.0,106266.0,118538.0,125296.0,131719.0,140264.0,150632.0,159456.0,83189.0
765,2703,COUTURIER Gael,MEUDON TRIATHLON,SEH,766,FR,159540.0,,15839.0,22129.0,33593.0,45015.0,47527.0,53124.0,56809.0,60224.0,68971.0,75766.0,80136.0,88158.0,90990.0,97534.0,104731.0,112916.0,124314.0,130094.0,135379.0,143368.0,149728.0,159540.0,83273.0
766,1007,LE BRIS Emmanuel,,SEH,767,Fr,159541.0,8207.0,15615.0,22561.0,32676.0,43976.0,46228.0,52367.0,55245.0,58778.0,69426.0,76162.0,80826.0,88162.0,90918.0,97518.0,104732.0,112918.0,124694.0,129632.0,135390.0,143455.0,149730.0,159541.0,83274.0
767,1485,LE BRIS Antoine,,SEH,767,Fr,159541.0,,15598.0,22557.0,32674.0,43978.0,46223.0,52369.0,55265.0,58781.0,69429.0,76167.0,80828.0,88164.0,90924.0,97512.0,104735.0,112814.0,124700.0,129625.0,135363.0,143347.0,149725.0,159541.0,83274.0
768,1620,MILLIER François,VAL DE REUIL TRIATHLON,SEH,769,Fr,159553.0,,14650.0,21352.0,32750.0,43247.0,46355.0,53127.0,56817.0,60219.0,68969.0,75785.0,80461.0,88168.0,91028.0,97560.0,104736.0,112978.0,124690.0,130255.0,135398.0,143468.0,149758.0,159553.0,83286.0
769,2311,DALBOSCO Flavio,,V1H,770,IT,159637.0,,15827.0,21634.0,32232.0,41231.0,43643.0,48848.0,52081.0,55546.0,62640.0,69396.0,73763.0,81446.0,84567.0,90268.0,97364.0,106813.0,123728.0,130123.0,136031.0,144197.0,150441.0,159637.0,83370.0
770,2083,TARTAGLIA Alberto,AS CAURIOL,SEH,771,It,159638.0,,13286.0,18606.0,27941.0,37487.0,39611.0,44945.0,48501.0,52009.0,64060.0,70073.0,74440.0,81448.0,84582.0,90275.0,97378.0,106829.0,123709.0,130140.0,136044.0,144200.0,150444.0,159638.0,83371.0
771,1094,MESSERLI Hervé,SAB,V2H,772,CH,160820.0,,15687.0,21747.0,34200.0,46314.0,48593.0,55359.0,59457.0,62577.0,69270.0,76773.0,81214.0,88234.0,93125.0,99313.0,108283.0,116814.0,126660.0,133331.0,138288.0,146219.0,151234.0,160820.0,84553.0
772,1376,GEINOZ Marc,,V1H,773,Fr,161285.0,,15234.0,22901.0,35333.0,47888.0,50181.0,56185.0,59238.0,62157.0,70627.0,78245.0,83026.0,90879.0,93877.0,100154.0,108025.0,115851.0,,133605.0,138283.0,146195.0,151709.0,161285.0,85018.0
773,2707,"LANTADA ZARZOSA Eladio, Guillermo",,V1H,774,,,,9868.0,13796.0,20427.0,26812.0,28494.0,32221.0,34767.0,36938.0,45495.0,49875.0,52954.0,58552.0,60690.0,63241.0,67099.0,71352.0,83813.0,87655.0,91743.0,96676.0,,,
774,2221,CROSET Bruno,,V1H,775,,,,9394.0,14928.0,21944.0,28739.0,30284.0,34424.0,36877.0,39313.0,47291.0,51667.0,54780.0,59309.0,61048.0,64360.0,70312.0,75664.0,82394.0,87228.0,94345.0,103149.0,,,
775,80,MATHEY Edgar,,V2H,776,,,,12421.0,17636.0,26423.0,34569.0,36344.0,40751.0,43056.0,45057.0,51072.0,56364.0,59591.0,64973.0,66785.0,69598.0,74400.0,80427.0,87801.0,92996.0,97611.0,105257.0,,,
776,2531,CRETIN Denis,,V1H,777,,,6748.0,12252.0,17432.0,25613.0,34241.0,36167.0,41119.0,44036.0,46359.0,55105.0,59973.0,63335.0,69052.0,71699.0,76044.0,81368.0,87556.0,101164.0,106855.0,111962.0,119250.0,,,
777,1338,OGGIER Pierre Michel,,V1H,778,,,,9998.0,13860.0,20730.0,27264.0,28608.0,32470.0,34814.0,37062.0,44971.0,49349.0,52120.0,57175.0,58900.0,62717.0,69903.0,75379.0,87226.0,93458.0,,,,,
778,181,FREYCON francois,,V1H,779,,,,12357.0,17468.0,25782.0,34021.0,35674.0,40310.0,42565.0,44521.0,50715.0,55781.0,58834.0,64476.0,66391.0,70092.0,74811.0,81689.0,93196.0,98534.0,,,,,
779,100,MOLET Claude,,V1H,780,,,,11022.0,15809.0,24656.0,33021.0,35041.0,39526.0,41772.0,44346.0,51382.0,56093.0,59241.0,64479.0,66534.0,70155.0,74719.0,81546.0,91363.0,98856.0,,,,,
780,1948,LARRATEGUY patrick,,V1H,781,,,6531.0,12309.0,17553.0,26726.0,35942.0,38146.0,43050.0,45352.0,47585.0,55422.0,60216.0,63533.0,69168.0,71203.0,74647.0,79283.0,85655.0,95180.0,101870.0,,,,,
781,288,BOURGEOIS Jean-Marie,,V2H,782,,,,12135.0,16855.0,25210.0,33131.0,35407.0,39915.0,42756.0,45400.0,52252.0,57189.0,60937.0,66535.0,68701.0,72360.0,77957.0,84577.0,98710.0,112195.0,,,,,
782,2140,RODRIGUEZ Oscar,,V1H,783,,,,13521.0,19548.0,32588.0,41991.0,43964.0,49551.0,52385.0,55210.0,61930.0,68043.0,72102.0,78737.0,81390.0,85998.0,91529.0,99339.0,110098.0,120202.0,,,,,
783,1357,BEAUCHESNE LAURENT,,V1H,784,,,8112.0,15181.0,21123.0,31611.0,41880.0,43637.0,49147.0,52320.0,55218.0,65252.0,71282.0,75556.0,81960.0,84127.0,88361.0,94973.0,102993.0,,123433.0,,,,,
784,2499,VALLAT Joel,,V2H,785,,,,15012.0,21546.0,33089.0,43764.0,46072.0,52181.0,55330.0,58245.0,67643.0,74569.0,78902.0,86292.0,89443.0,95190.0,102439.0,111373.0,123325.0,130805.0,,,,,
785,1891,COSSENET Benoit,,V1H,786,,,,16295.0,23292.0,34173.0,44369.0,46794.0,53544.0,57110.0,60678.0,68902.0,75677.0,79876.0,87452.0,90226.0,95774.0,103472.0,113031.0,125024.0,132195.0,,,,,
786,1901,SASSIER Joel,,V2H,786,,,,15009.0,20779.0,31913.0,41756.0,44344.0,50704.0,53884.0,57434.0,66745.0,73902.0,78464.0,85686.0,88738.0,95758.0,103470.0,113020.0,125030.0,132195.0,,,,,
787,2174,POTDEVIN Jean-Pierre,,V2H,788,,,,14892.0,21630.0,33750.0,44548.0,46942.0,53227.0,56077.0,58803.0,69860.0,76515.0,81811.0,88890.0,91295.0,96939.0,104668.0,112660.0,127049.0,132329.0,,,,,
788,1677,ARAGON PATRICK,,V2H,789,,,,15386.0,21602.0,33625.0,44041.0,46712.0,52764.0,55981.0,58902.0,68241.0,75512.0,80811.0,88896.0,92315.0,97812.0,107246.0,116266.0,127683.0,132339.0,,,,,
789,1855,SIGNORI Gilles,,V2H,790,,,8024.0,15642.0,22116.0,33739.0,43963.0,47146.0,52919.0,56723.0,61267.0,70331.0,77766.0,83397.0,90159.0,93860.0,101743.0,109350.0,116878.0,127786.0,132347.0,,,,,
790,1279,SANCHEZ CANTERO Fernando,,V1H,791,,,,17120.0,23466.0,35030.0,45623.0,48219.0,54246.0,57687.0,61330.0,68976.0,76027.0,80817.0,88801.0,92009.0,97571.0,106023.0,113833.0,125896.0,,,,,,
791,1268,FERNANDEZ POSTIGO Joaquin,,SEH,792,,,,17114.0,23457.0,35028.0,45627.0,48223.0,54251.0,57692.0,61323.0,68981.0,76035.0,80819.0,88805.0,92021.0,97553.0,106025.0,113828.0,125907.0,,,,,,
792,2723,ROL Franck,,SEH,793,,,,9941.0,14124.0,21140.0,27934.0,29259.0,33037.0,35049.0,37028.0,43087.0,47015.0,49513.0,53763.0,55259.0,57891.0,61378.0,66652.0,,,,,,,
793,2250,BOLIS Matteo,,SEH,794,,,5396.0,9978.0,13968.0,21045.0,27422.0,28827.0,32674.0,34938.0,36698.0,42394.0,46528.0,49325.0,53968.0,55413.0,58081.0,62085.0,69421.0,,,,,,,
794,1999,LATTION Serge,,SEH,795,,,5975.0,11006.0,16035.0,23810.0,31591.0,33563.0,37935.0,40451.0,42735.0,49311.0,53453.0,56006.0,60685.0,61900.0,64743.0,69815.0,75095.0,,,,,,,
795,44,SESSEGOLO DIDIER,,V1H,796,,,,10625.0,14983.0,21940.0,28969.0,30451.0,34553.0,36996.0,39262.0,46404.0,50572.0,53440.0,59372.0,61035.0,64127.0,68741.0,75243.0,,,,,,,
796,1747,GAYET Philippe,,V1H,797,,,,11300.0,15920.0,23841.0,31178.0,32978.0,36927.0,39684.0,41959.0,48566.0,53233.0,56360.0,61779.0,63754.0,67053.0,71855.0,78306.0,,,,,,,
797,1709,CHILLET Christian,,V1H,798,,,5553.0,9955.0,13965.0,21671.0,29199.0,30890.0,35453.0,38232.0,40898.0,49522.0,54015.0,57056.0,62521.0,64788.0,68258.0,72619.0,78332.0,,,,,,,
798,2815,RAVIER Denis,,V1H,799,,,,12632.0,17841.0,26607.0,34499.0,36171.0,40591.0,42634.0,44734.0,50781.0,55377.0,58457.0,63286.0,65176.0,68029.0,72823.0,78767.0,,,,,,,
799,501,KARNAZES Dean,,SEH,800,,,,8959.0,12829.0,19877.0,27018.0,28506.0,32467.0,34770.0,36630.0,42194.0,46670.0,53271.0,58661.0,60752.0,69967.0,73838.0,79987.0,,,,,,,
800,1971,PERREAU Vincent,,V1H,801,,,,11929.0,17150.0,25875.0,33818.0,35494.0,39849.0,41952.0,43948.0,52322.0,56524.0,59387.0,65044.0,66790.0,69888.0,74316.0,80260.0,,,,,,,
801,1444,JEUNEMAITRE Philippe,,SEH,802,,,,12639.0,17400.0,25127.0,32995.0,34677.0,39099.0,41581.0,43671.0,50376.0,55242.0,59030.0,64661.0,66377.0,69607.0,74319.0,80262.0,,,,,,,
802,2207,NAGENTHIRAJA Kartheeban,,SEH,803,,,,10553.0,15448.0,23181.0,30988.0,32822.0,37465.0,39900.0,42096.0,49467.0,54356.0,57242.0,62812.0,64536.0,67637.0,72244.0,80314.0,,,,,,,
803,123,LAVOREL Pierre-Yves,,V1H,804,,,,3420.0,15308.0,23686.0,31567.0,33569.0,37771.0,40477.0,42872.0,51273.0,55619.0,58508.0,64231.0,66098.0,69287.0,74575.0,81663.0,,,,,,,
804,1577,CABOT Stephane,,SEH,805,,,,11558.0,16240.0,23897.0,32489.0,34484.0,39145.0,41473.0,43918.0,51904.0,56463.0,59751.0,65117.0,67259.0,70615.0,76183.0,82757.0,,,,,,,
805,1399,POMMERET Ludovic,,SEH,806,,,5684.0,10531.0,15239.0,22732.0,31101.0,32553.0,36742.0,39379.0,41404.0,51313.0,55927.0,59214.0,64599.0,66917.0,71232.0,75796.0,83195.0,,,,,,,
806,126,BRESSOT-PERRIN Hubert,,V2H,807,,,,10651.0,15659.0,23103.0,31019.0,32725.0,37609.0,40307.0,42572.0,49652.0,55213.0,59018.0,65107.0,67941.0,71749.0,77100.0,83777.0,,,,,,,
807,1101,ALMGREN Tor,,V1H,808,,,,9937.0,14067.0,21602.0,29371.0,31426.0,36357.0,39418.0,42280.0,51618.0,56564.0,60444.0,65877.0,68345.0,72498.0,78143.0,84880.0,,,,,,,
808,2006,CASAS Philippe,,SEH,809,,,,12722.0,18072.0,27118.0,34950.0,36960.0,41846.0,44360.0,46511.0,53103.0,58640.0,62753.0,68542.0,70673.0,74313.0,79380.0,85572.0,,,,,,,
809,2541,LAUDU Patrick,,SEH,810,,,,11449.0,16605.0,25395.0,34078.0,35561.0,40306.0,42636.0,44960.0,52542.0,57633.0,61421.0,67084.0,69269.0,72478.0,78196.0,85608.0,,,,,,,
810,1302,MÖTTELI Hansueli,,V1H,811,,,,11933.0,16583.0,25004.0,33191.0,35228.0,40300.0,43394.0,45758.0,52266.0,56980.0,60314.0,66533.0,68664.0,72772.0,78308.0,86051.0,,,,,,,
811,2503,VINDRIER Alain,,V2H,812,,,,10992.0,15782.0,24727.0,33101.0,34772.0,39384.0,41721.0,43739.0,51601.0,56919.0,60130.0,66060.0,68052.0,71070.0,77449.0,86885.0,,,,,,,
812,1877,WILLIERE Paul,,V1H,813,,,,13721.0,19119.0,28953.0,37494.0,39437.0,44401.0,46895.0,49635.0,56059.0,61343.0,64745.0,70673.0,72623.0,76095.0,81225.0,87651.0,,,,,,,
813,146,BAUX Claude,,V1H,814,,,,11220.0,16439.0,25016.0,33134.0,35492.0,40526.0,43301.0,45688.0,53730.0,59350.0,63238.0,68663.0,71246.0,75756.0,81943.0,89510.0,,,,,,,
814,2626,SCHMITZ Nathalie,,SEF,815,,,,14023.0,19232.0,29313.0,39219.0,41557.0,46477.0,48871.0,51519.0,60491.0,65271.0,68872.0,75451.0,77578.0,81171.0,85378.0,91070.0,,,,,,,
815,2486,POISVERT Rémi,,V1H,816,,,,15934.0,21535.0,31247.0,40817.0,42752.0,47731.0,50104.0,52735.0,59725.0,65130.0,68588.0,74206.0,76310.0,80072.0,85195.0,91247.0,,,,,,,
816,1708,CHEYNEL Thierry,,V2H,817,,,,11472.0,16365.0,24506.0,32931.0,34758.0,39139.0,41452.0,44004.0,50600.0,57340.0,61617.0,68247.0,71208.0,76110.0,83836.0,91602.0,,,,,,,
817,1633,ROBIN Jean-Patrick,,V1H,818,,,,11295.0,16670.0,26260.0,34503.0,36527.0,41470.0,43896.0,46609.0,56277.0,61188.0,64551.0,70669.0,73317.0,77197.0,83920.0,92086.0,,,,,,,
818,1691,BOSSARD Jean-Yves,,V2H,819,,,,11506.0,16947.0,26111.0,36172.0,38332.0,43502.0,46287.0,49502.0,58218.0,64119.0,67516.0,74017.0,76369.0,80100.0,85239.0,92091.0,,,,,,,
819,2674,MAIRE Florent,,SEH,820,,,,14812.0,20033.0,28001.0,35967.0,37660.0,41967.0,44422.0,47007.0,58487.0,62923.0,66031.0,71824.0,74130.0,78015.0,83982.0,92258.0,,,,,,,
820,1509,BACHELIER Robert,,V1H,821,,,,13541.0,18936.0,26829.0,35719.0,37810.0,42564.0,45110.0,47795.0,56732.0,62721.0,66514.0,72682.0,74877.0,79819.0,86309.0,93123.0,,,,,,,
821,1161,WTYKLO Olivier,,SEH,822,,,6616.0,12656.0,17875.0,26251.0,35272.0,38170.0,43447.0,46129.0,48602.0,58587.0,64081.0,67442.0,73360.0,75468.0,79570.0,86256.0,93249.0,,,,,,,
822,1315,KOTZAMANIDIS DENIS,,SEH,823,,,,12776.0,17865.0,26333.0,35274.0,38172.0,43449.0,46131.0,48606.0,58589.0,64088.0,67484.0,73369.0,75478.0,79580.0,86292.0,93524.0,,,,,,,
823,2364,BAZAILLE Charles,,SEH,824,,,,10804.0,16148.0,25817.0,35283.0,37175.0,42591.0,45019.0,47347.0,55913.0,61253.0,64782.0,75360.0,77838.0,82740.0,87441.0,94344.0,,,,,,,
824,2114,DECRAUSAZ Remy,,SEH,825,,,8001.0,15128.0,20277.0,30838.0,40453.0,42420.0,47412.0,50106.0,52786.0,60162.0,65619.0,68726.0,75021.0,77649.0,82018.0,87429.0,94527.0,,,,,,,
825,1696,BROUAZIN Didier,,V1H,826,,,6718.0,12623.0,17899.0,26794.0,36057.0,38183.0,43155.0,45535.0,48116.0,59451.0,64699.0,67722.0,73707.0,75941.0,80510.0,86096.0,94551.0,,,,,,,
826,2551,BONINO Jean-Marc,,V1H,827,,,,14296.0,20072.0,29190.0,37993.0,39928.0,44866.0,47358.0,49925.0,59459.0,64735.0,68869.0,74876.0,77274.0,81293.0,87455.0,94848.0,,,,,,,
827,1778,LAMARQUE Patrick,,V1H,828,,,,14774.0,20790.0,30323.0,39077.0,41435.0,46356.0,48866.0,51968.0,60249.0,66314.0,70506.0,76299.0,78827.0,82859.0,87768.0,94977.0,,,,,,,
828,1828,PECHEUX René,,V3H,829,,,7185.0,13460.0,18670.0,28129.0,36941.0,39003.0,44051.0,46729.0,49444.0,56234.0,62800.0,67356.0,74449.0,77156.0,81683.0,88053.0,95590.0,,,,,,,
829,2361,THIERRY Philippe,,SEH,830,,,,11839.0,16796.0,25367.0,37628.0,40630.0,47282.0,49783.0,51505.0,59003.0,65153.0,68936.0,76291.0,78694.0,83385.0,89127.0,96148.0,,,,,,,
830,2560,MANGEAT Pascal,,V1H,831,,,,15131.0,20961.0,31307.0,40479.0,42147.0,47570.0,49883.0,52229.0,60624.0,65830.0,69153.0,75361.0,77567.0,82299.0,88719.0,96198.0,,,,,,,
831,1369,DEVERSENNE Patrick,,V2H,832,,,,15272.0,21318.0,32866.0,42656.0,45561.0,51338.0,54976.0,58455.0,68480.0,74792.0,79397.0,86445.0,90203.0,,,96357.0,,,,,,,
832,385,AERTS Alain,,SEH,833,,,6790.0,12934.0,18926.0,29120.0,38664.0,40820.0,46763.0,49042.0,51215.0,59323.0,65682.0,69720.0,76590.0,78819.0,82566.0,87880.0,96371.0,,,,,,,
833,2097,BARRARD Christian,,V2H,834,,,,13241.0,18766.0,28637.0,37320.0,39511.0,44211.0,46493.0,49134.0,59784.0,64506.0,68920.0,74688.0,77066.0,81360.0,88806.0,96506.0,,,,,,,
834,2445,CORDIER Jean Charles,,V1H,835,,,,13448.0,18744.0,27961.0,36507.0,38860.0,44157.0,47019.0,49636.0,59857.0,65819.0,70352.0,76011.0,78446.0,82501.0,88520.0,96848.0,,,,,,,
835,519,ZANINI Alberto,,SEH,836,,,,14151.0,21569.0,31348.0,40205.0,41869.0,46400.0,48726.0,51028.0,61523.0,67638.0,71445.0,77609.0,80041.0,84756.0,90443.0,98020.0,,,,,,,
836,1512,BALMOZE Jean-Pascal,,SEH,837,,,6806.0,13126.0,18760.0,28813.0,37963.0,40404.0,46039.0,49117.0,51797.0,60469.0,66417.0,70698.0,76952.0,79812.0,84341.0,90143.0,98365.0,,,,,,,
837,2836,LARRUZEA LORONO Julen,,SEH,838,,,,15844.0,21121.0,31097.0,39063.0,41461.0,46101.0,49083.0,52684.0,58933.0,63899.0,68269.0,74202.0,76824.0,82605.0,90446.0,98400.0,,,,,,,
838,1392,LEPINE jean-luc,,SEH,839,,,6947.0,12929.0,18188.0,27473.0,36450.0,38896.0,44747.0,47671.0,51288.0,62278.0,67595.0,71676.0,77785.0,79989.0,84296.0,90908.0,98751.0,,,,,,,
839,2181,GOURMELON Xavier,,SEH,840,,,6659.0,13118.0,19007.0,28374.0,38021.0,40714.0,46111.0,50102.0,53242.0,62651.0,68635.0,72566.0,78125.0,80714.0,84896.0,91074.0,98863.0,,,,,,,
840,2294,FROGE Didier,,V1H,841,,,,15547.0,21270.0,31796.0,41208.0,42777.0,47562.0,49950.0,52744.0,61520.0,66685.0,70842.0,76901.0,78965.0,82760.0,90270.0,98879.0,,,,,,,
841,1188,FAIBIS Alexandre,,SEH,842,,,,12056.0,17178.0,26569.0,35674.0,38159.0,44032.0,47203.0,49858.0,59333.0,66201.0,70821.0,77525.0,80709.0,85043.0,91177.0,99405.0,,,,,,,
842,1998,JAVET Eric,,V1H,843,,,,12272.0,17701.0,26170.0,35855.0,37958.0,43461.0,46319.0,49585.0,59745.0,65104.0,68973.0,76980.0,79491.0,84187.0,89848.0,100004.0,,,,,,,
843,2475,MAZEYRAT franck,,V1H,844,,,,12497.0,17697.0,26678.0,35843.0,37997.0,43443.0,46320.0,49810.0,59747.0,65106.0,68975.0,,79504.0,84204.0,89847.0,100009.0,,,,,,,
844,1401,REMONTET Philippe,,SEH,845,,,8392.0,16023.0,22302.0,33359.0,42939.0,45054.0,51249.0,53947.0,56187.0,64091.0,70816.0,75105.0,81576.0,84086.0,87877.0,93482.0,100485.0,,,,,,,
845,2623,VACHON Eric,,SEH,846,,,,12106.0,18168.0,28272.0,37965.0,40207.0,45637.0,48505.0,51589.0,60812.0,67330.0,71214.0,77600.0,80901.0,85726.0,91299.0,100494.0,,,,,,,
846,1358,BOMBELLI Christophe,,V1H,847,,,,12102.0,18002.0,27142.0,37044.0,39148.0,45212.0,47678.0,50077.0,60596.0,66770.0,71104.0,76474.0,79293.0,84877.0,92978.0,101015.0,,,,,,,
847,2614,MOIROUX Yves,,V2H,848,,,8049.0,15647.0,22299.0,33165.0,42805.0,44997.0,49857.0,52775.0,55491.0,65085.0,71003.0,75298.0,81181.0,83782.0,87636.0,93473.0,101095.0,,,,,,,
848,2480,MONTULET Stephan,,V1H,849,,,,14769.0,20793.0,30739.0,39710.0,41892.0,47209.0,50690.0,54081.0,64403.0,70828.0,75260.0,82382.0,85660.0,91043.0,,101638.0,,,,,,,
849,1136,MONNOT Benoit,,V1H,850,,,,13969.0,19194.0,28116.0,37073.0,39237.0,44814.0,47712.0,50438.0,61531.0,67228.0,71441.0,77529.0,80454.0,84582.0,93981.0,102396.0,,,,,,,
850,2353,CEREGHINI Fabio,,SEH,851,,,,13362.0,19298.0,29068.0,44124.0,46222.0,51931.0,55063.0,58132.0,65249.0,71148.0,75314.0,81183.0,83777.0,88641.0,94548.0,102936.0,,,,,,,
851,2175,QUEMENER Bruno,,V1H,852,,,7146.0,13539.0,19138.0,28963.0,39785.0,42075.0,47434.0,50291.0,53456.0,62227.0,68633.0,72571.0,79610.0,82297.0,87438.0,94539.0,103072.0,,,,,,,
852,1537,JANS patrick,,SEH,853,,,,14273.0,20558.0,30227.0,40265.0,42994.0,48780.0,52065.0,54621.0,63281.0,71355.0,75317.0,81654.0,84183.0,88120.0,95367.0,103151.0,,,,,,,
853,1246,SOULAYROL Benedicte,,SEF,854,,,,13738.0,19017.0,28909.0,37692.0,39959.0,45458.0,48756.0,51985.0,60451.0,67495.0,71942.0,78329.0,82343.0,87305.0,93977.0,103393.0,,,,,,,
