,bib,name,team,category,rank,nationality,time,Delev,StGer,Conta,Balme,Bonhom,Chapieu,Seigne,Combal,MtFavre,Checrou,Courm,Bertone,Bonatti,Arnuva,GdColF,Fouly,Champex,Bovine,Trient,Catogne,Vallo,TaVents,Flégère,Arrivé,timediff
1203,4638,AUDO Thierry,,V1H,1204,FR,156632.0,8063.0,11940.0,20239.0,26319.0,32635.0,36330.0,46157.0,49250.0,55372.0,58270.0,63321.0,69499.0,75326.0,80433.0,86465.0,94000.0,107018.0,119115.0,125970.0,133423.0,138391.0,148181.0,151212.0,156632.0,82535.0
1204,4463,BENAMOR Sébastien,,SEH,1205,FR,156633.0,8037.0,11940.0,20160.0,26327.0,32627.0,36509.0,46154.0,49251.0,55326.0,58319.0,63436.0,69467.0,75309.0,80461.0,86402.0,94000.0,106440.0,119106.0,125968.0,133394.0,138413.0,148179.0,151209.0,156633.0,82536.0
1205,2832,NORMAND Didier,,V2H,1206,FR,156635.0,7777.0,11492.0,18980.0,24745.0,31731.0,36388.0,48281.0,53030.0,58168.0,61087.0,63816.0,71712.0,78330.0,83190.0,89870.0,97639.0,110077.0,120855.0,127582.0,134994.0,139672.0,148825.0,151506.0,156635.0,82538.0
1206,3076,FORT Jean Francois,ASCPS,V2H,1207,FR,156669.0,7460.0,10963.0,19253.0,26031.0,32609.0,36456.0,46581.0,49910.0,54619.0,57199.0,60020.0,67298.0,73244.0,77518.0,83183.0,89659.0,100935.0,112529.0,119856.0,128719.0,135456.0,147817.0,151414.0,156669.0,82572.0
1207,3615,SAGNOL Philippe,CAF GARDANNE,V1H,1208,FR,156672.0,7292.0,10541.0,19260.0,25866.0,32387.0,36067.0,46855.0,50917.0,57052.0,60423.0,63445.0,72630.0,79000.0,82912.0,89391.0,96052.0,108664.0,119699.0,125977.0,134467.0,139074.0,148512.0,151500.0,156672.0,82575.0
1208,3819,ISHIKAWA Junji,ISHIKAWA TATAMI SHOP,SEH,1209,JP,156722.0,8252.0,12152.0,19186.0,26129.0,32889.0,36490.0,46752.0,49904.0,54832.0,57655.0,61029.0,68550.0,74058.0,78231.0,84559.0,91959.0,104611.0,116201.0,123441.0,131408.0,136033.0,145659.0,149168.0,156722.0,82625.0
1209,3747,SCHOCH Markus,TEAM RAIDLIGHT,V1H,1210,DE,156747.0,7299.0,10541.0,17390.0,22893.0,28782.0,32265.0,41210.0,44346.0,48883.0,51902.0,55184.0,63030.0,69440.0,74089.0,81326.0,88690.0,100937.0,112039.0,119338.0,129216.0,135607.0,147978.0,151295.0,156747.0,82650.0
1210,1183,GROSVALET Olivier,PGAC,V1H,1211,FR,156755.0,7711.0,10979.0,19675.0,25784.0,32148.0,35379.0,46253.0,49697.0,54644.0,57029.0,60072.0,69432.0,75740.0,80814.0,86191.0,92309.0,106377.0,118986.0,125419.0,134759.0,140272.0,150227.0,152916.0,156755.0,82658.0
1211,3084,SOUADET Eric,ACSB BUZANCAIS,V1H,1212,FR,156770.0,7660.0,11503.0,20552.0,26330.0,33014.0,36583.0,46861.0,50308.0,55175.0,58059.0,61357.0,68542.0,74155.0,78209.0,84822.0,91811.0,105571.0,116559.0,123963.0,133169.0,138469.0,148081.0,150794.0,156770.0,82673.0
1212,2890,DELIAU Bastien,,SEH,1213,FR,156804.0,7552.0,10953.0,20745.0,27214.0,33484.0,36113.0,45749.0,48350.0,53218.0,56269.0,59165.0,69303.0,75650.0,80614.0,87436.0,93560.0,105624.0,119470.0,125152.0,133590.0,138145.0,149003.0,151606.0,156804.0,82707.0
1213,4670,MATHIEU Johann,,SEH,1214,FR,156807.0,7553.0,10968.0,20744.0,27220.0,33484.0,36569.0,45752.0,48457.0,53221.0,56287.0,59301.0,69349.0,75654.0,80621.0,87443.0,93597.0,105621.0,119477.0,125154.0,133551.0,138185.0,148999.0,151590.0,156807.0,82710.0
1214,2053,ROEHRL Gerhard,TRITEAM TEMPO-SPORT,V2H,1215,DE,156831.0,8037.0,11633.0,19643.0,25884.0,32497.0,35988.0,45580.0,48960.0,53758.0,56507.0,59324.0,67583.0,73830.0,78486.0,85380.0,92457.0,105563.0,116310.0,123668.0,131819.0,137555.0,147829.0,151191.0,156831.0,82734.0
1215,3034,GIL PASCUAL Gregorio,AE MUNTANYA,V1H,1216,ES,156852.0,7926.0,12028.0,19886.0,26155.0,32663.0,36674.0,46822.0,50454.0,55269.0,58357.0,61624.0,69313.0,75186.0,79884.0,85812.0,92781.0,105904.0,116551.0,123412.0,132072.0,136975.0,147868.0,151071.0,156852.0,82755.0
1216,3103,DONOSO RODRIGUEZ Angel,AE MUNTANYA,V2H,1217,ES,156853.0,7927.0,12027.0,19885.0,26152.0,32665.0,36675.0,46824.0,50458.0,55271.0,58314.0,61620.0,69317.0,75188.0,80100.0,85816.0,92783.0,105899.0,116553.0,123410.0,132078.0,136969.0,147871.0,151078.0,156853.0,82756.0
1217,3929,MIRET TORRENS Albert,ELS XULIUS,V1H,1218,ES,156874.0,7228.0,10530.0,17190.0,22683.0,28396.0,31787.0,41054.0,44165.0,49236.0,51938.0,54950.0,63218.0,69031.0,73770.0,80788.0,87843.0,102373.0,113855.0,121201.0,134017.0,138200.0,150325.0,152810.0,156874.0,82777.0
1218,4520,VINSON Bernard,VEO 2000 LA PLAGNE,V2H,1219,FR,156920.0,7377.0,10682.0,18109.0,24711.0,31424.0,34674.0,44669.0,47702.0,52302.0,55076.0,58423.0,66546.0,72882.0,77234.0,84725.0,92007.0,105672.0,118358.0,124943.0,135679.0,140278.0,149660.0,152459.0,156920.0,82823.0
1219,3607,NAKAGAWA Toshifumi,,V2H,1220,JP,156971.0,8206.0,11800.0,19185.0,24902.0,31425.0,34573.0,43662.0,46640.0,51460.0,54109.0,57289.0,65402.0,71564.0,75927.0,82849.0,89204.0,100916.0,113099.0,120272.0,129008.0,135657.0,146713.0,149669.0,156971.0,82874.0
1220,2990,DENONCIN Thierry,,V2H,1221,BE,156980.0,6921.0,10009.0,17561.0,23635.0,29564.0,32864.0,42171.0,45362.0,50351.0,53273.0,56229.0,65114.0,70969.0,75735.0,81941.0,88446.0,100103.0,112532.0,119819.0,128723.0,135455.0,147823.0,151419.0,156980.0,82883.0
1221,3804,ROBIN Nathalie,AIX ATHLE PROVENCE,V2F,1222,FR,157010.0,7258.0,10545.0,17240.0,22251.0,28204.0,31450.0,40785.0,43649.0,48561.0,51476.0,54703.0,63211.0,69111.0,73796.0,81071.0,88474.0,101738.0,114388.0,121300.0,129993.0,135564.0,148271.0,151409.0,157010.0,82913.0
1222,3805,BONNET Eric,AIX ATHLE PROVENCE,V2H,1222,FR,157010.0,7259.0,10545.0,17241.0,22253.0,28203.0,31465.0,40788.0,43654.0,48556.0,51524.0,54705.0,63208.0,69107.0,73800.0,81073.0,88474.0,101743.0,114391.0,121304.0,129996.0,135572.0,148275.0,151405.0,157010.0,82913.0
1223,4687,MARAVEGIAS Sofoklis,,V2H,1224,GR,157012.0,8343.0,12248.0,19828.0,26187.0,32907.0,36396.0,46466.0,49665.0,54829.0,57585.0,60882.0,68562.0,74271.0,78677.0,85190.0,92006.0,105116.0,115156.0,122186.0,130606.0,136180.0,148124.0,151219.0,157012.0,82915.0
1224,4707,TSOGKARAKIS Panagiotis,ADVENDURE,V1H,1224,GR,157012.0,8341.0,12243.0,19828.0,26184.0,32913.0,36383.0,46498.0,49660.0,54826.0,57588.0,60880.0,68558.0,74297.0,78711.0,85184.0,92003.0,105112.0,115176.0,122185.0,130614.0,136179.0,148122.0,151206.0,157012.0,82915.0
1225,3296,ISHIHARA Michihiro,KAWASAKI TACHIBANA ALPINE CLUB,V1H,1226,JP,157019.0,8329.0,12204.0,19748.0,25554.0,32115.0,35700.0,46732.0,50285.0,55156.0,58341.0,61444.0,68750.0,75043.0,79628.0,86395.0,93577.0,106399.0,117481.0,124254.0,133179.0,138478.0,149479.0,152580.0,157019.0,82922.0
1226,4774,COURRIER Fabien,,SEH,1227,FR,157025.0,7686.0,11153.0,18848.0,25173.0,32434.0,36452.0,48093.0,51768.0,57307.0,60251.0,63127.0,71791.0,78338.0,83048.0,90031.0,96905.0,110065.0,121873.0,128418.0,135573.0,139995.0,150328.0,152707.0,157025.0,82928.0
1227,4388,GRILLI Carlo,SDS-L'AQUILA,V1H,1228,IT,157033.0,8039.0,11780.0,19829.0,26242.0,32749.0,36471.0,46652.0,49900.0,54757.0,57602.0,60292.0,69108.0,74911.0,79411.0,86661.0,93840.0,106412.0,119685.0,126629.0,134886.0,139644.0,149143.0,151611.0,157033.0,82936.0
1228,3741,STICH Eric,,V1H,1229,FR,157034.0,7956.0,11749.0,20559.0,27205.0,34172.0,38486.0,49963.0,53207.0,57811.0,61092.0,63881.0,72591.0,79909.0,84343.0,91614.0,97919.0,110407.0,121073.0,127468.0,134471.0,139174.0,149283.0,152191.0,157034.0,82937.0
1229,3968,MATHESSIS Spyridon,ARCHILOHOS CORFU,V2H,1230,GR,157045.0,7982.0,11751.0,19255.0,24985.0,31411.0,35054.0,43943.0,47285.0,51984.0,54859.0,57707.0,65925.0,71636.0,76230.0,82477.0,89063.0,100794.0,112689.0,119939.0,128939.0,135594.0,147596.0,150876.0,157045.0,82948.0
1230,4713,COLET Xavier,,SEH,1230,ES,157045.0,7317.0,10662.0,18453.0,24106.0,29811.0,33048.0,41684.0,44821.0,49413.0,52504.0,55851.0,65108.0,70537.0,75107.0,80750.0,87291.0,99728.0,113377.0,119941.0,127505.0,132948.0,146699.0,149787.0,157045.0,82948.0
1231,4250,TRELLE Pierre,,V3H,1232,FR,157052.0,7531.0,11173.0,18858.0,25483.0,32099.0,35784.0,45764.0,48953.0,53619.0,56336.0,59090.0,67667.0,73496.0,77640.0,84165.0,90671.0,102555.0,114510.0,121288.0,130242.0,135668.0,148036.0,151223.0,157052.0,82955.0
1232,4127,BRYANT Patty,,V2F,1233,US,157064.0,7845.0,11791.0,19524.0,24794.0,30795.0,33888.0,42229.0,45031.0,49383.0,52241.0,55181.0,64251.0,70759.0,76432.0,84680.0,93295.0,107948.0,117057.0,123430.0,131794.0,137196.0,148822.0,151835.0,157064.0,82967.0
1233,2708,MOUSSEL Francois,SPN VERNON,V2H,1234,FR,157065.0,6730.0,10094.0,17231.0,23020.0,29191.0,32681.0,42184.0,45037.0,49961.0,53088.0,56228.0,63658.0,69481.0,74083.0,81016.0,88045.0,99625.0,112241.0,119329.0,130103.0,135941.0,147709.0,151355.0,157065.0,82968.0
1234,1049,LAPAZ Pablo,CIMARRONES,V1H,1235,UY,157083.0,7512.0,10958.0,17980.0,23927.0,30142.0,33571.0,44239.0,47684.0,53040.0,56072.0,58907.0,70320.0,76989.0,81288.0,89323.0,96858.0,110115.0,121866.0,129006.0,137545.0,141718.0,151357.0,153629.0,157083.0,82986.0
1235,3193,FERNANDEZ MUNOZ Emilio,INDEPENDIENTE,V1H,1236,ES,157117.0,7382.0,10743.0,19228.0,25683.0,32333.0,35804.0,45879.0,49287.0,54915.0,57836.0,60810.0,68539.0,73642.0,77620.0,84535.0,91769.0,103963.0,114394.0,121314.0,131397.0,136777.0,147763.0,150656.0,157117.0,83020.0
1236,2634,BURGIN Matt,,V1H,1237,GB,157160.0,7210.0,10492.0,18310.0,24050.0,30291.0,33893.0,44320.0,47819.0,52648.0,55826.0,58655.0,66951.0,73445.0,78217.0,84253.0,92364.0,104844.0,115261.0,122887.0,130697.0,137218.0,148244.0,151494.0,157160.0,83063.0
1237,3864,DESRUELLE reynald,,V2H,1238,FR,157201.0,7821.0,11112.0,18479.0,24627.0,30835.0,33939.0,43720.0,46554.0,51253.0,53693.0,56602.0,63621.0,68948.0,73027.0,79647.0,86500.0,99719.0,111160.0,119081.0,129152.0,135604.0,147089.0,150491.0,157201.0,83104.0
1238,2711,HERVE Thierry,,V1H,1239,CH,157203.0,7179.0,10581.0,18986.0,24703.0,30846.0,34030.0,42318.0,45316.0,49868.0,52547.0,55343.0,65840.0,70923.0,75329.0,82181.0,88701.0,100673.0,114045.0,121431.0,131647.0,137153.0,148201.0,151203.0,157203.0,83106.0
1239,3590,EMMS Luke,,SEH,1240,GB,157205.0,8159.0,11888.0,20053.0,26006.0,32389.0,35642.0,45932.0,49228.0,54215.0,56911.0,59877.0,67823.0,73753.0,77984.0,84463.0,91206.0,102864.0,113898.0,120422.0,131403.0,136983.0,149489.0,152296.0,157205.0,83108.0
1240,4291,GRYFE Robert,,V1H,1241,CA,157265.0,7883.0,11711.0,19150.0,25050.0,31380.0,34778.0,43041.0,46144.0,50750.0,53627.0,56348.0,65158.0,70549.0,75077.0,81130.0,87984.0,100632.0,111598.0,117825.0,125715.0,130951.0,147562.0,150790.0,157265.0,83168.0
1241,4574,GARCIA Carlos,ZATOPEK ATLETISMO,SEH,1242,ES,157366.0,6676.0,9640.0,16317.0,21948.0,27435.0,30525.0,40662.0,43498.0,49338.0,52542.0,55340.0,66206.0,72164.0,77663.0,84119.0,91799.0,104617.0,116640.0,122818.0,132286.0,137328.0,150213.0,153004.0,157366.0,83269.0
1242,3266,TOURNE Boris,,V1H,1243,FR,157368.0,5815.0,8361.0,14256.0,19458.0,24450.0,26919.0,36410.0,38964.0,43639.0,46364.0,49322.0,57672.0,63740.0,68174.0,74491.0,81142.0,96780.0,108709.0,117209.0,128479.0,134496.0,146703.0,150571.0,157368.0,83271.0
1243,3523,MORCILLO Julián,TIERRA TRAGAME (ESP),SEH,1244,ES,157375.0,6676.0,9640.0,16319.0,21951.0,27432.0,30506.0,40096.0,43149.0,48976.0,52428.0,55487.0,65687.0,71944.0,77845.0,84132.0,91366.0,104379.0,116561.0,122834.0,132275.0,138037.0,150210.0,153051.0,157375.0,83278.0
1244,1063,CORTINA SUBIRANA Ramon,RIP CLUB ESPORTIU,V2H,1245,ES,157396.0,7415.0,11527.0,18895.0,24935.0,31374.0,35746.0,45761.0,49463.0,54030.0,57270.0,60600.0,68285.0,74255.0,78429.0,84691.0,92189.0,105429.0,116499.0,124500.0,133166.0,138952.0,148800.0,151714.0,157396.0,83299.0
1245,2806,KARAK Stefan,ZEMIANSKE KOSTOLANY,V3H,1246,SK,157409.0,7851.0,11652.0,19672.0,26322.0,33316.0,37555.0,48366.0,52028.0,57337.0,60532.0,64003.0,71831.0,78179.0,82717.0,89353.0,96799.0,110766.0,121762.0,128368.0,136801.0,141670.0,151034.0,153380.0,157409.0,83312.0
1246,3384,MARTINEZ Pascal,S/L FC TERNAY,V1H,1247,FR,157460.0,7495.0,10910.0,18115.0,23768.0,29688.0,32898.0,42437.0,45671.0,50100.0,53127.0,56051.0,64051.0,70099.0,74094.0,80303.0,87622.0,101186.0,113139.0,121315.0,129649.0,136210.0,147116.0,150565.0,157460.0,83363.0
1247,3182,LEGRAND Francine,Federation Belgium Trail Running,V1F,1248,BE,157486.0,6873.0,9769.0,16697.0,21858.0,27891.0,30637.0,39677.0,42113.0,46607.0,49321.0,52208.0,60858.0,66260.0,70502.0,77806.0,85806.0,98040.0,112091.0,118701.0,128273.0,133829.0,148357.0,151517.0,157486.0,83389.0
1248,3427,DONATI Marco,,V1H,1249,IT,157556.0,7732.0,11419.0,18804.0,24963.0,31221.0,34633.0,44297.0,47514.0,52841.0,56054.0,59455.0,69417.0,75729.0,80748.0,87140.0,94690.0,107924.0,119690.0,126895.0,135200.0,140713.0,150127.0,152598.0,157556.0,83459.0
1249,4293,GAGE Laurent,,V1H,1250,FR,157571.0,6091.0,8892.0,15607.0,21342.0,26953.0,29912.0,38981.0,41498.0,46212.0,49005.0,52174.0,61115.0,66238.0,70154.0,76194.0,82549.0,94398.0,106909.0,112959.0,122051.0,127568.0,149662.0,152583.0,157571.0,83474.0
1250,3433,FALOMO Andrea,,V1H,1251,IT,157737.0,7360.0,10351.0,17408.0,23172.0,29131.0,32080.0,42169.0,45514.0,50431.0,53389.0,56475.0,65963.0,72347.0,77993.0,83641.0,89750.0,103165.0,115913.0,122646.0,132696.0,137214.0,147859.0,152567.0,157737.0,83640.0
1251,4513,RANDAZZO Elisabetta,AZZANO RUNNERS,V1F,1252,IT,157739.0,7370.0,10349.0,17407.0,23002.0,29577.0,32685.0,42936.0,45850.0,50835.0,53480.0,56492.0,66663.0,72380.0,77999.0,84477.0,91448.0,103375.0,115909.0,122649.0,132708.0,137215.0,149368.0,152564.0,157739.0,83642.0
1252,3335,DAURELLE Thierry,SLC MARTIGUES,V2H,1253,FR,157748.0,7809.0,11774.0,19963.0,26622.0,33373.0,37607.0,47445.0,50739.0,55320.0,58424.0,61680.0,69196.0,75839.0,80332.0,86643.0,94010.0,107042.0,118680.0,125183.0,132275.0,137981.0,148171.0,151447.0,157748.0,83651.0
1253,3341,DAURELLE Bernadette,SLC MARTIGUES,V2F,1253,FR,157748.0,7775.0,11775.0,19963.0,26614.0,33371.0,37607.0,47351.0,50741.0,55323.0,58382.0,61670.0,69211.0,75838.0,80339.0,86646.0,94008.0,107034.0,118683.0,125182.0,132279.0,137994.0,148173.0,151443.0,157748.0,83651.0
1254,3945,DUCLOUX David,A.S BONDY TRAIL,V1H,1255,FR,157751.0,7479.0,10752.0,17232.0,23452.0,30243.0,33823.0,44751.0,47582.0,52241.0,54426.0,57334.0,65813.0,72645.0,76808.0,84378.0,90875.0,103424.0,119398.0,124749.0,132999.0,136955.0,148770.0,151947.0,157751.0,83654.0
1255,4762,GUTIERREZ MERE José Antonio,AVIENTU,V2H,1255,ES,157751.0,7006.0,10034.0,16405.0,21905.0,27513.0,30524.0,39488.0,42421.0,47821.0,50672.0,53298.0,62451.0,67262.0,71767.0,79531.0,86103.0,97657.0,110582.0,120171.0,129544.0,135530.0,147952.0,151670.0,157751.0,83654.0
1256,4037,GIBOURDEL Julien,AS BONDY,SEH,1257,FR,157753.0,7174.0,10319.0,16277.0,21336.0,26631.0,29396.0,39287.0,46526.0,52718.0,55559.0,58709.0,68307.0,73848.0,78673.0,85652.0,91426.0,103421.0,119404.0,124751.0,133002.0,136954.0,148773.0,151933.0,157753.0,83656.0
1257,3863,BABUTY Philippe,SCAB,V2H,1258,FR,157757.0,7348.0,10881.0,18824.0,24905.0,31341.0,35173.0,45240.0,48416.0,53248.0,56104.0,58910.0,68365.0,75597.0,80996.0,88168.0,95082.0,107978.0,119682.0,126393.0,134638.0,139643.0,150024.0,153042.0,157757.0,83660.0
1258,2516,PETITJEAN Pascal,SCAM MONTLUCON TRI,V1H,1259,FR,157859.0,7133.0,10624.0,19539.0,25741.0,32132.0,35633.0,45180.0,48290.0,53332.0,56169.0,59433.0,68519.0,73663.0,77807.0,84331.0,91116.0,102577.0,115130.0,120911.0,129816.0,135441.0,146688.0,150632.0,157859.0,83762.0
1259,3255,BEAUFFENY Frédéric,,V2H,1260,FR,157981.0,7268.0,10869.0,19315.0,24999.0,31619.0,35250.0,45862.0,49225.0,54732.0,57871.0,61473.0,70508.0,77492.0,81989.0,88654.0,95906.0,108857.0,120277.0,126815.0,135676.0,140350.0,150331.0,153246.0,157981.0,83884.0
1260,2550,TAKEDA Koichi,,V1H,1261,JP,158002.0,7862.0,11575.0,18737.0,24697.0,31165.0,34494.0,43856.0,46885.0,51570.0,54832.0,58144.0,67664.0,74002.0,78088.0,84743.0,92180.0,103649.0,117491.0,124091.0,132095.0,136768.0,148336.0,151527.0,158002.0,83905.0
1261,4703,TORRIJOS GARCIA Xavier,CENTRE EXCURSIONISTA INDEPENDENT DE CATALUNYA,V1H,1262,ES,158019.0,8032.0,12187.0,20777.0,27294.0,34273.0,38321.0,48088.0,51434.0,56397.0,59275.0,62156.0,69965.0,76243.0,80846.0,86915.0,94503.0,107882.0,119101.0,126560.0,134382.0,139898.0,149999.0,152794.0,158019.0,83922.0
1262,1483,LABISSE Sébastien,,SEH,1263,FR,158089.0,6900.0,9906.0,17327.0,23927.0,30079.0,33979.0,44855.0,48029.0,53463.0,56159.0,59057.0,67244.0,73067.0,77942.0,83809.0,91317.0,104808.0,118239.0,124673.0,134198.0,138636.0,148305.0,151763.0,158089.0,83992.0
1263,4395,OHBA Takashi,,SEH,1264,JP,158093.0,7591.0,11238.0,18946.0,25237.0,32032.0,35323.0,45996.0,49302.0,55165.0,58443.0,61669.0,70176.0,77260.0,82685.0,88867.0,95760.0,108524.0,120012.0,126372.0,134787.0,138949.0,149492.0,152592.0,158093.0,83996.0
1264,3646,VAN DIJK Frédéric,S/ US PALAISEA ELAN 91,V1H,1265,FR,158108.0,7925.0,11434.0,18209.0,23828.0,30036.0,33303.0,42200.0,45349.0,50055.0,52866.0,55682.0,64129.0,70488.0,74934.0,81054.0,87992.0,100763.0,112034.0,119890.0,130330.0,136178.0,148128.0,151399.0,158108.0,84011.0
1265,2770,HARRIS Vance,,V2H,1266,GB,158145.0,8149.0,12127.0,19913.0,26066.0,32569.0,36568.0,45903.0,49629.0,54873.0,58342.0,62061.0,68727.0,75370.0,81149.0,87440.0,94559.0,107014.0,117063.0,123967.0,132243.0,138045.0,148291.0,151584.0,158145.0,84048.0
1266,2632,CAO Jin,NORGES BANK SPORTS ASSOCIATION,SEH,1267,CN,158173.0,6761.0,9992.0,17815.0,23136.0,28720.0,31910.0,40455.0,43321.0,48120.0,51180.0,54226.0,65393.0,71624.0,75960.0,82298.0,88336.0,99413.0,112027.0,118725.0,131797.0,137179.0,148984.0,152464.0,158173.0,84076.0
1267,4726,GONZALEZ GARCIA Eolo,ECOSUB ATLANTICO,V2H,1268,ES,158184.0,6672.0,9827.0,17014.0,22414.0,28254.0,32220.0,44082.0,47709.0,53387.0,56218.0,59632.0,68574.0,75735.0,79949.0,87574.0,94553.0,114177.0,123001.0,128947.0,136402.0,140797.0,150331.0,153048.0,158184.0,84087.0
1268,2726,GUERRA Patrick,RSMA MADININA TRIATHLON,V2H,1269,FR,158260.0,7021.0,10280.0,17388.0,24126.0,30463.0,33607.0,43282.0,46387.0,51817.0,54420.0,57437.0,65894.0,72052.0,76413.0,83013.0,90024.0,101743.0,113198.0,120329.0,130045.0,136161.0,148976.0,152495.0,158260.0,84163.0
1269,2980,BOROCCO Catherine,,V1F,1269,FR,158260.0,7020.0,10281.0,17392.0,24138.0,30468.0,33603.0,43287.0,46390.0,51820.0,54422.0,57434.0,65928.0,72058.0,76391.0,83181.0,90027.0,101755.0,113284.0,120329.0,130061.0,136158.0,148981.0,152509.0,158260.0,84163.0
1270,4737,SULYOK Abris,,SEH,1271,HU,158262.0,8231.0,12022.0,19544.0,25534.0,32078.0,35778.0,45246.0,48850.0,53920.0,57332.0,60914.0,68732.0,75353.0,80215.0,85986.0,93063.0,105908.0,117804.0,124297.0,132396.0,137940.0,149321.0,152454.0,158262.0,84165.0
1271,3297,HUNG FAT Cheung,,SEH,1272,CN,158263.0,7777.0,10947.0,17841.0,24286.0,30378.0,33512.0,46126.0,48557.0,53658.0,56522.0,59020.0,70865.0,77135.0,82065.0,88182.0,95440.0,108906.0,119844.0,127024.0,136282.0,141456.0,151028.0,153360.0,158263.0,84166.0
1272,3907,TAKEISHI Koichi,TEAM CARELUGA,V2H,1273,JP,158318.0,7824.0,11619.0,18940.0,24819.0,31311.0,34759.0,44249.0,47298.0,51822.0,54533.0,57016.0,64662.0,71252.0,75685.0,82542.0,89315.0,100989.0,119736.0,126092.0,133920.0,138543.0,149484.0,152589.0,158318.0,84221.0
1273,4740,TRIBOLO Philippe,,SEH,1274,FR,158353.0,7314.0,10630.0,18323.0,24089.0,30312.0,33211.0,42055.0,45072.0,49861.0,52917.0,55624.0,63058.0,68497.0,72857.0,78478.0,84681.0,95842.0,105569.0,112146.0,121419.0,126888.0,150130.0,153482.0,158353.0,84256.0
1274,4621,SAKUDA Shoji,SKYMONKEY,SEH,1275,JP,158432.0,8186.0,12434.0,20795.0,26222.0,32789.0,36755.0,47150.0,50467.0,55538.0,58755.0,61847.0,69560.0,76555.0,80867.0,86399.0,93860.0,107008.0,119520.0,125525.0,132830.0,138101.0,149487.0,152211.0,158432.0,84335.0
1275,4056,MILLER Tristan,RUNLIKECRAZY,SEH,1276,AU,158497.0,7191.0,10126.0,17763.0,23712.0,29764.0,32670.0,42442.0,45184.0,49481.0,52007.0,54323.0,61537.0,69957.0,75162.0,81424.0,87304.0,98210.0,110145.0,116906.0,129054.0,135026.0,150784.0,153861.0,158497.0,84400.0
1276,3789,CHIOSSONE Marco,,V1H,1277,AR,158502.0,7626.0,11242.0,18451.0,24321.0,30365.0,33647.0,43552.0,46662.0,51846.0,55224.0,58194.0,66936.0,72877.0,77138.0,84396.0,91158.0,102834.0,116833.0,123492.0,133132.0,138489.0,149643.0,152634.0,158502.0,84405.0
1277,3276,REIS Benedicte,,V1F,1278,FR,158525.0,7186.0,10347.0,17219.0,22547.0,28181.0,31470.0,40084.0,42797.0,46917.0,49597.0,52781.0,60175.0,65322.0,69100.0,74412.0,81054.0,91944.0,105304.0,113119.0,123568.0,130096.0,145339.0,149479.0,158525.0,84428.0
1278,3742,KUSTER Eric,,V1H,1278,FR,158525.0,7519.0,11066.0,18074.0,23616.0,29570.0,32845.0,42121.0,45056.0,49087.0,51823.0,54950.0,60472.0,65853.0,70296.0,75833.0,82592.0,93386.0,105302.0,113116.0,123546.0,130089.0,145224.0,149490.0,158525.0,84428.0
1279,2722,WALTENER Philippe,,V2H,1280,LU,158526.0,7558.0,11305.0,18077.0,23618.0,29851.0,33669.0,43066.0,46021.0,50460.0,53427.0,56869.0,64682.0,70685.0,75004.0,81864.0,88517.0,99419.0,109761.0,117116.0,125661.0,132153.0,145227.0,149465.0,158526.0,84429.0
1280,1510,BOUCHI-LAMONTAGNE Jean-Philippe,CEVENNES TRAIL CLUB,V1H,1281,FR,158530.0,6920.0,10008.0,16806.0,21956.0,27585.0,30490.0,39640.0,42570.0,47194.0,50289.0,53035.0,62408.0,67836.0,72424.0,79259.0,86304.0,100416.0,114748.0,122943.0,131619.0,138293.0,149974.0,153038.0,158530.0,84433.0
1281,4778,BALAHACHI Rafion,LEYRENNE AC/TEAM MAYOTTE TRAIL/SPIRIDON LIMOUSIN,SEH,1282,FR,158622.0,7694.0,11010.0,19106.0,24942.0,32751.0,35744.0,45590.0,48177.0,53642.0,55862.0,58193.0,67792.0,73970.0,77856.0,86258.0,92759.0,105984.0,123572.0,129883.0,139383.0,142650.0,152991.0,155274.0,158622.0,84525.0
1282,3183,LAMBERT Isabelle,,V2F,1283,FR,158647.0,7070.0,10396.0,16706.0,22183.0,27974.0,31613.0,40717.0,43869.0,48147.0,51168.0,54367.0,62528.0,68872.0,73589.0,80266.0,87991.0,100912.0,112032.0,118763.0,128851.0,134245.0,147816.0,151332.0,158647.0,84550.0
1283,2746,GONZALEZ Jean-Marc,UA LOURDES,V1H,1284,FR,158648.0,6531.0,9486.0,17085.0,22558.0,28411.0,31719.0,41154.0,44780.0,49733.0,52591.0,55376.0,65281.0,71025.0,75375.0,82080.0,89010.0,99639.0,111958.0,118767.0,128858.0,134249.0,147812.0,151335.0,158648.0,84551.0
1284,2901,ISHII Hiroyuki,RUN-WALK STYLE,V1H,1285,JP,158652.0,7074.0,10447.0,18154.0,24352.0,30739.0,34015.0,42249.0,45341.0,50261.0,53317.0,57430.0,67125.0,79421.0,83318.0,89246.0,96392.0,108806.0,121795.0,127337.0,136848.0,140554.0,150147.0,153044.0,158652.0,84555.0
1285,2620,GERARD Philippe,,V2H,1286,FR,158657.0,8006.0,11873.0,20254.0,26489.0,33522.0,37222.0,47021.0,50084.0,54529.0,57272.0,60139.0,68671.0,74025.0,78693.0,83932.0,90364.0,102511.0,114514.0,121290.0,130456.0,136119.0,148126.0,151859.0,158657.0,84560.0
